Carbon chain, first structure from input.data

12 atoms

2 atom types

  -12.94 12.67 xlo xhi
   -0.36  1.20 ylo yhi
   -0.67  1.17 zlo zhi

Atoms

1  2  1.17284095486 -0.172504222684   -0.667448516865
2  2 -1.1595434822  -0.350641000445   -0.467598107194
3  2  3.72594054969 -0.0837975179097  -0.229777168673
4  2 -3.69146983116 -0.334172643167   -0.21088223315
5  2  6.07758586771 -0.166745226042   -0.145024035228
6  2 -6.06809789367 -0.00253733508489 -0.0705357610724
7  2  8.59164353464 -0.0806915075831   0.402236831619
8  2 -8.60892564573  0.117192245354    0.0982851777904
9  2  10.8705405815  0.51581338865     0.435826522093
10 2 -10.8879581104  0.411807821319    0.694948565342
11 1  12.661965991   1.19502446714     1.1691448209
12 1 -12.9307322131  0.525058551796    0.728011456903
