################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.8106107312134547E+00 a         1     0     1     1     1
 -1.7361647980817299E+00 a         2     0     1     1     2
  1.5835335042260468E+00 a         3     0     1     1     3
 -2.9031977295015876E+00 a         4     0     1     1     4
  5.8292159417945766E-01 a         5     0     1     1     5
 -6.7588490502437792E-01 a         6     0     1     1     6
 -2.4198710581938383E+00 a         7     0     1     1     7
  4.2221160182839601E-01 a         8     0     1     1     8
  1.5960552137102288E-01 a         9     0     1     1     9
 -3.1683388713249689E+00 a        10     0     1     1    10
 -2.9311362741703957E+00 a        11     0     1     1    11
  4.7618136344419604E-01 a        12     0     1     1    12
  1.8876715400104964E+00 a        13     0     1     1    13
 -1.7171211114446112E+00 a        14     0     1     1    14
  1.0058834036740747E-02 a        15     0     1     1    15
 -2.0385505330353906E-01 a        16     0     2     1     1
 -8.5713219403928800E-02 a        17     0     2     1     2
 -3.0974766558871442E-01 a        18     0     2     1     3
  1.4063985395399554E+00 a        19     0     2     1     4
  1.1852207126490935E+00 a        20     0     2     1     5
  1.5935125884324519E-01 a        21     0     2     1     6
 -1.1033116056940153E+00 a        22     0     2     1     7
  1.3091818235224535E+00 a        23     0     2     1     8
 -6.3824991473749693E-01 a        24     0     2     1     9
 -5.1479501204983319E-02 a        25     0     2     1    10
 -1.5066931567749131E-01 a        26     0     2     1    11
 -1.2554535090324165E-01 a        27     0     2     1    12
 -5.7657349833683369E-01 a        28     0     2     1    13
  2.1863073223861326E-01 a        29     0     2     1    14
  1.5381523943286893E-01 a        30     0     2     1    15
 -1.0912675853953420E+00 a        31     0     3     1     1
  5.4013221861735561E-01 a        32     0     3     1     2
 -9.5363103052270493E-01 a        33     0     3     1     3
 -3.6521140288293026E+00 a        34     0     3     1     4
  2.0482582858458656E-01 a        35     0     3     1     5
 -7.6614468592201168E-02 a        36     0     3     1     6
 -2.1825254898348043E+00 a        37     0     3     1     7
 -2.2320059538100481E-01 a        38     0     3     1     8
 -3.2774140240379529E-01 a        39     0     3     1     9
 -5.8808688810461280E+00 a        40     0     3     1    10
 -9.4766967741630614E-01 a        41     0     3     1    11
  1.2247408478967605E+00 a        42     0     3     1    12
  1.0377027588359131E+00 a        43     0     3     1    13
  8.6762847625450534E-01 a        44     0     3     1    14
 -6.0004638489316912E-02 a        45     0     3     1    15
 -2.5182756170570697E-01 a        46     0     4     1     1
  3.9948968459000306E-01 a        47     0     4     1     2
  1.0456874556996665E+00 a        48     0     4     1     3
 -5.8829746886214531E+00 a        49     0     4     1     4
 -2.4982665087561218E+00 a        50     0     4     1     5
 -5.2147905158034202E-01 a        51     0     4     1     6
  7.3716662458948223E-01 a        52     0     4     1     7
 -3.1696482333709342E+00 a        53     0     4     1     8
  1.0617605079254124E+00 a        54     0     4     1     9
 -2.7396391677051106E+00 a        55     0     4     1    10
 -2.6476062925562776E+00 a        56     0     4     1    11
  3.1912480231724314E+00 a        57     0     4     1    12
  6.2409812699034972E-01 a        58     0     4     1    13
 -1.4046225749214480E+00 a        59     0     4     1    14
  1.3661648294604406E-01 a        60     0     4     1    15
 -1.4136744169041831E+00 a        61     0     5     1     1
 -7.3342072128690752E-04 a        62     0     5     1     2
  1.3151057623705756E-01 a        63     0     5     1     3
 -2.7346995760891297E+00 a        64     0     5     1     4
  4.6038501908401080E-01 a        65     0     5     1     5
 -6.5500565134613231E-01 a        66     0     5     1     6
 -2.8089657949557489E+00 a        67     0     5     1     7
 -5.7839098195405880E-01 a        68     0     5     1     8
  3.4728683746726124E-01 a        69     0     5     1     9
 -2.8146245873011422E+00 a        70     0     5     1    10
 -2.2559693749031853E+00 a        71     0     5     1    11
 -5.9635100110746075E-01 a        72     0     5     1    12
  1.9398515494027442E+00 a        73     0     5     1    13
 -8.4630117076398637E-01 a        74     0     5     1    14
  9.4171536539213285E-02 a        75     0     5     1    15
 -3.9392104440905384E-01 a        76     0     6     1     1
  2.2840967093074357E-01 a        77     0     6     1     2
 -5.2712296663265168E-01 a        78     0     6     1     3
  3.8278873024969218E-01 a        79     0     6     1     4
  1.3544189764913934E+00 a        80     0     6     1     5
  2.3530789659439614E-02 a        81     0     6     1     6
 -2.9452591069277845E-01 a        82     0     6     1     7
  1.1590719934600662E+00 a        83     0     6     1     8
 -7.9785899907981361E-01 a        84     0     6     1     9
 -1.9178290167423966E+00 a        85     0     6     1    10
 -4.9130124842952250E-01 a        86     0     6     1    11
 -2.4353550519032272E-01 a        87     0     6     1    12
 -1.1721896013584288E+00 a        88     0     6     1    13
 -1.2366479386924160E-01 a        89     0     6     1    14
  1.1494670420284787E-01 a        90     0     6     1    15
 -7.7959554317787927E-01 a        91     0     7     1     1
  1.0988826519104311E+00 a        92     0     7     1     2
  2.1390093853348432E-01 a        93     0     7     1     3
 -3.0197124171376317E+00 a        94     0     7     1     4
 -1.9812880348982770E-01 a        95     0     7     1     5
 -6.0209516133369320E-02 a        96     0     7     1     6
 -1.9235034736682837E+00 a        97     0     7     1     7
  1.7564445014523872E-01 a        98     0     7     1     8
 -4.8905956528993580E-03 a        99     0     7     1     9
 -2.4360151585344596E+00 a       100     0     7     1    10
 -8.0318506874402307E-01 a       101     0     7     1    11
  4.4647019479733741E-01 a       102     0     7     1    12
  2.2495675988190986E+00 a       103     0     7     1    13
  8.7410057269956076E-01 a       104     0     7     1    14
 -3.0867287005366950E-01 a       105     0     7     1    15
  4.0267403606221559E-02 a       106     0     8     1     1
  4.9136327740690183E-01 a       107     0     8     1     2
  1.1846299234546875E+00 a       108     0     8     1     3
 -2.6671505116701626E+00 a       109     0     8     1     4
 -1.2635796153814129E+00 a       110     0     8     1     5
 -5.4004182907509612E-01 a       111     0     8     1     6
  2.7283259880823679E-01 a       112     0     8     1     7
 -1.8946584696475979E+00 a       113     0     8     1     8
  9.0043463348908381E-01 a       114     0     8     1     9
 -2.1250428829676071E-01 a       115     0     8     1    10
 -2.1217934828354084E+00 a       116     0     8     1    11
  5.7711624670128470E-01 a       117     0     8     1    12
  9.9203744451268328E-01 a       118     0     8     1    13
 -6.9931059448656807E-01 a       119     0     8     1    14
  4.9577236186435747E-01 a       120     0     8     1    15
 -7.7148439568789118E-01 a       121     0     9     1     1
  8.9960379595288775E-01 a       122     0     9     1     2
 -9.5211775542149391E-01 a       123     0     9     1     3
 -1.3263953836190745E+00 a       124     0     9     1     4
  1.6052103041864876E-01 a       125     0     9     1     5
 -1.8346457345586806E-02 a       126     0     9     1     6
 -1.7984033731529934E+00 a       127     0     9     1     7
 -6.3286749913749019E-01 a       128     0     9     1     8
  5.1802963044556161E-01 a       129     0     9     1     9
 -7.9094911032788362E-01 a       130     0     9     1    10
 -1.9528665127227283E+00 a       131     0     9     1    11
 -1.6236543868864703E+00 a       132     0     9     1    12
  1.8100734267914511E+00 a       133     0     9     1    13
  1.0121476195627357E+00 a       134     0     9     1    14
 -2.3512078515235360E-01 a       135     0     9     1    15
 -2.4929854896420975E-01 a       136     0    10     1     1
  6.1310114379916480E-01 a       137     0    10     1     2
  3.6766127344365712E-01 a       138     0    10     1     3
 -1.3468632317828573E+00 a       139     0    10     1     4
 -4.6232365755085314E-01 a       140     0    10     1     5
  1.5369251006130316E-01 a       141     0    10     1     6
 -1.0168679211587317E+00 a       142     0    10     1     7
 -1.6910128752058418E-01 a       143     0    10     1     8
