################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.9726415593751199E+00 a         1     0     1     1     1
 -9.2729644212862450E+00 a         2     0     1     1     2
 -1.3158907918332433E+01 a         3     0     1     1     3
 -1.4250428535537396E+00 a         4     0     1     1     4
 -6.7218142624626092E+00 a         5     0     1     1     5
  1.1960594225946396E+01 a         6     0     1     1     6
 -2.3049695742979099E+00 a         7     0     1     1     7
  7.4735589634570205E+00 a         8     0     1     1     8
  5.1581252493871386E+00 a         9     0     1     1     9
  4.1294190021240746E+00 a        10     0     1     1    10
  6.9205686773021267E+00 a        11     0     1     1    11
 -2.4740248003671796E+00 a        12     0     1     1    12
  5.2917229005789990E+00 a        13     0     1     1    13
 -4.7168553415729635E+00 a        14     0     1     1    14
 -1.4500234519754565E+01 a        15     0     1     1    15
 -1.8786145277686380E+01 a        16     0     1     1    16
  8.0195716564543158E+00 a        17     0     1     1    17
  1.3091342172653670E+01 a        18     0     1     1    18
  1.1413852355750036E+00 a        19     0     1     1    19
  3.6351409713681750E+00 a        20     0     1     1    20
  5.9092260891927340E-01 a        21     0     1     1    21
 -1.0059540239536659E+01 a        22     0     1     1    22
 -1.3274699007785062E+00 a        23     0     1     1    23
 -9.8113391666275813E+00 a        24     0     1     1    24
  9.8875766549245689E+00 a        25     0     1     1    25
  3.4814717192467888E+00 a        26     0     2     1     1
  9.9394554745702379E+00 a        27     0     2     1     2
  1.6111168527865857E+01 a        28     0     2     1     3
 -1.4132716420272901E+01 a        29     0     2     1     4
  1.1510382161764817E+01 a        30     0     2     1     5
 -1.3686455185535024E+01 a        31     0     2     1     6
 -1.4407144686179040E+01 a        32     0     2     1     7
  5.4884778965987735E+00 a        33     0     2     1     8
 -1.4822612451781238E+01 a        34     0     2     1     9
 -1.2263883222598741E+01 a        35     0     2     1    10
 -1.4163669143484718E+01 a        36     0     2     1    11
 -3.5436351280179976E+00 a        37     0     2     1    12
 -3.4903054394157840E-01 a        38     0     2     1    13
  1.0818698668887696E+00 a        39     0     2     1    14
  1.9518429061338104E+01 a        40     0     2     1    15
  3.1598252506070100E+01 a        41     0     2     1    16
 -3.3516884432564420E-01 a        42     0     2     1    17
  2.9957917738963609E+00 a        43     0     2     1    18
 -2.0350522063669541E+00 a        44     0     2     1    19
 -8.2696025214123559E+00 a        45     0     2     1    20
  3.4695612759913930E-01 a        46     0     2     1    21
  7.4231284892961238E+00 a        47     0     2     1    22
  4.2751778150184556E+00 a        48     0     2     1    23
  1.3638410805733798E+01 a        49     0     2     1    24
 -2.0841472561956390E+01 a        50     0     2     1    25
 -4.1570629238331307E+00 a        51     0     3     1     1
  1.5591732344969106E+01 a        52     0     3     1     2
  1.8990853240862727E+01 a        53     0     3     1     3
  1.3826112751756995E+01 a        54     0     3     1     4
  1.3592830957757528E+01 a        55     0     3     1     5
 -1.0765148393378480E+01 a        56     0     3     1     6
  1.5952183928830492E+00 a        57     0     3     1     7
