################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.7285048133467307E-02 a       332     0    23     1     2
  2.3824738797539262E+00 a       333     0    23     1     3
  4.9403116379599370E-02 a       334     0    23     1     4
 -3.0875732777121923E+00 a       335     0    23     1     5
  4.8664521191103871E+00 a       336     0    23     1     6
 -3.4929357714957336E+00 a       337     0    23     1     7
  5.2725071365166720E-01 a       338     0    23     1     8
 -1.0785763152110321E+00 a       339     0    23     1     9
 -2.3133621159810291E-01 a       340     0    23     1    10
 -8.4673932831334475E-01 a       341     0    23     1    11
 -4.0769301517573842E-01 a       342     0    23     1    12
  2.1038928600010136E+00 a       343     0    23     1    13
  2.0774598051856794E-01 a       344     0    23     1    14
  3.2329205675304384E-01 a       345     0    23     1    15
  1.4107653404340220E-01 a       346     0    24     1     1
  4.2630560565119385E-01 a       347     0    24     1     2
 -3.1047066309970373E-01 a       348     0    24     1     3
  1.3318990264450008E-02 a       349     0    24     1     4
 -5.1327079286492017E-01 a       350     0    24     1     5
  4.0570190675454909E-01 a       351     0    24     1     6
 -3.4355432607311304E-01 a       352     0    24     1     7
 -2.8589914441733805E-01 a       353     0    24     1     8
  2.5938108045766961E-01 a       354     0    24     1     9
 -3.9638559313576366E-01 a       355     0    24     1    10
 -2.6095673540280767E-01 a       356     0    24     1    11
 -4.1519600994766875E-01 a       357     0    24     1    12
 -2.3189878337485800E-01 a       358     0    24     1    13
 -9.7210434632570689E-02 a       359     0    24     1    14
 -1.0738002434361464E-01 a       360     0    24     1    15
 -1.7778050643934622E+00 a       361     0    25     1     1
  5.4680540689187185E-01 a       362     0    25     1     2
  3.7039908422352891E-01 a       363     0    25     1     3
  6.9020558515072716E-01 a       364     0    25     1     4
 -2.3250651437443262E+00 a       365     0    25     1     5
  2.5507006710515299E+00 a       366     0    25     1     6
  1.6484796350893591E+00 a       367     0    25     1     7
 -1.9346734748825511E+00 a       368     0    25     1     8
  6.4814757395762934E-01 a       369     0    25     1     9
  4.5748421637660491E-01 a       370     0    25     1    10
  1.0255774642168662E+00 a       371     0    25     1    11
 -1.8892677818415964E+00 a       372     0    25     1    12
  3.1528119035798006E+00 a       373     0    25     1    13
  4.1664036104107947E+00 a       374     0    25     1    14
  1.5380613368559588E+00 a       375     0    25     1    15
  3.9769737149361641E+00 a       376     0    26     1     1
 -8.6837192892430615E+00 a       377     0    26     1     2
 -1.2441156801868642E+01 a       378     0    26     1     3
 -2.3057961697404412E+00 a       379     0    26     1     4
  3.2602420176686637E+00 a       380     0    26     1     5
  8.4284636322661821E-01 a       381     0    26     1     6
 -9.4287130460247073E-02 a       382     0    26     1     7
  5.6639468327816616E+00 a       383     0    26     1     8
  3.6998184026001346E+00 a       384     0    26     1     9
  5.7550932017825385E-01 a       385     0    26     1    10
 -2.4687893765912619E+00 a       386     0    26     1    11
 -2.4543953265633718E+00 a       387     0    26     1    12
  5.2449840223045436E+00 a       388     0    26     1    13
 -5.7939601428757559E+00 a       389     0    26     1    14
 -2.8576015465437856E+00 a       390     0    26     1    15
 -9.9677580695201353E+00 a       391     0    27     1     1
  2.6825342973042225E+00 a       392     0    27     1     2
 -1.5621811491061715E+00 a       393     0    27     1     3
 -8.5357355440460203E-01 a       394     0    27     1     4
 -8.3914056228088807E-01 a       395     0    27     1     5
  4.5523185076708055E+00 a       396     0    27     1     6
 -2.8119986896340921E+00 a       397     0    27     1     7
  2.7934940278442206E+00 a       398     0    27     1     8
  2.9012918458822172E+00 a       399     0    27     1     9
 -1.3598022419804214E+00 a       400     0    27     1    10
 -1.8527597179975178E-01 a       401     0    27     1    11
 -2.4991468342862574E-01 a       402     0    27     1    12
  1.5881643396058756E+00 a       403     0    27     1    13
  2.6319553033741108E+00 a       404     0    27     1    14
  7.2315744810101157E-01 a       405     0    27     1    15
  4.7313424262495749E+00 a       406     0    28     1     1
 -9.4208169496475733E+00 a       407     0    28     1     2
  5.8516605583214938E+00 a       408     0    28     1     3
 -3.5661786767916293E+00 a       409     0    28     1     4
 -4.7488813013923812E+00 a       410     0    28     1     5
 -1.6481120968065852E+01 a       411     0    28     1     6
 -8.7717980138855900E+00 a       412     0    28     1     7
 -8.2765463854510539E+00 a       413     0    28     1     8
  4.0180220985737929E+00 a       414     0    28     1     9
  1.4379126704151945E-01 a       415     0    28     1    10
  6.7343965970385922E+00 a       416     0    28     1    11
  7.4266665608077247E+00 a       417     0    28     1    12
  1.1943921343786055E+01 a       418     0    28     1    13
