begin
comment source_file_name=OUTCAR_4_1
lattice 15.415349658 0.000000000 0.000000000
lattice 0.000000000 12.016005204 0.000000000
lattice -6.055885795 0.000000000 12.226281044
atom 9.66279 1.04561 10.73808 S 0.0 0.0 0.107416 0.024235 -0.891279
atom -3.16184 6.79866 8.04560 S 0.0 0.0 0.066538 0.139566 0.120509
atom -0.30404 11.04333 1.97659 S 0.0 0.0 -0.953672 -0.464533 -1.796811
atom 12.83426 5.06839 4.33902 S 0.0 0.0 0.393296 -0.326470 -0.518344
atom 12.39515 0.83117 4.16637 S 0.0 0.0 -0.063080 -0.611946 0.506821
atom -0.04295 7.13059 1.93130 S 0.0 0.0 -0.643788 -0.077636 0.315228
atom -3.25380 10.86483 8.16358 S 0.0 0.0 0.302005 0.898190 -0.193786
atom 9.41762 5.14521 10.58660 S 0.0 0.0 -0.644394 -0.340890 -0.050007
atom 9.00831 1.11279 6.18474 S 0.0 0.0 0.511148 0.550276 -0.454197
atom 3.34802 6.99932 0.09625 S 0.0 0.0 0.108918 0.284724 0.514152
atom 0.30069 11.03010 5.97943 S 0.0 0.0 0.216866 -0.247468 0.308978
atom 12.12524 5.04060 0.14613 S 0.0 0.0 0.501229 -0.426423 -0.428415
atom 6.18973 0.76543 12.21862 S 0.0 0.0 0.711680 -0.222174 -0.534560
atom 0.27700 6.96838 5.89276 S 0.0 0.0 0.301012 0.404099 0.020448
atom -2.83579 11.33619 12.07566 S 0.0 0.0 -0.366454 -1.013699 0.180780
atom 9.11071 5.30752 5.88412 S 0.0 0.0 0.521382 -0.161316 1.257161
atom 3.29671 1.11468 7.49721 S 0.0 0.0 0.423783 0.469883 0.109794
atom 3.12703 6.91177 10.90503 S 0.0 0.0 -0.330671 0.236197 -0.223073
atom 6.12068 10.97358 4.59954 S 0.0 0.0 0.157883 -0.563474 0.377419
atom 6.40437 4.95096 1.33698 S 0.0 0.0 -0.271097 0.026027 -0.062192
atom 6.26122 0.72292 1.03040 S 0.0 0.0 0.479811 0.556269 0.374940
atom 6.11755 6.85613 4.84907 S 0.0 0.0 -0.163743 0.501150 0.586061
atom 3.26768 11.19922 10.85073 S 0.0 0.0 -0.977102 0.340434 0.160795
atom 3.52987 5.32717 7.24188 S 0.0 0.0 -0.660281 -0.466761 -0.537193
atom -0.16538 0.79379 9.67493 S 0.0 0.0 0.082621 0.738076 -0.305641
atom 6.38897 6.71555 8.70905 S 0.0 0.0 0.714567 0.858927 -0.006896
atom 9.21963 11.13097 2.41939 S 0.0 0.0 0.578520 0.128482 0.160710
atom 2.69797 5.15168 3.47535 S 0.0 0.0 0.444296 -0.868870 -0.367079
atom 2.57642 0.90122 3.58188 S 0.0 0.0 0.258623 0.391067 -0.413657
atom 9.93715 6.97306 2.74299 S 0.0 0.0 0.641907 0.681899 -0.621142
atom 6.98678 11.02130 8.74051 S 0.0 0.0 -0.283456 -0.455182 0.418023
atom -0.27493 5.08709 9.39966 S 0.0 0.0 -0.364478 0.475103 0.470787
atom 6.51424 2.93256 8.87090 S 0.0 0.0 0.248611 -0.532822 0.261379
atom -0.07028 9.08780 9.47600 S 0.0 0.0 0.334238 -1.001614 -0.353571
atom 3.02649 8.97677 3.38093 S 0.0 0.0 0.257971 0.378857 -0.128484
atom 9.22001 3.23692 3.10270 S 0.0 0.0 0.394135 -0.561144 -0.530672
atom 5.74428 2.95266 4.87537 S 0.0 0.0 0.504185 -0.767518 0.098132
atom 6.59397 8.58770 1.02620 S 0.0 0.0 -0.052306 0.889508 0.134244
atom 3.55928 9.31404 7.15633 S 0.0 0.0 0.007547 0.236500 0.509320
atom 2.96180 3.18689 11.02470 S 0.0 0.0 0.388499 0.335359 -0.153235
atom 0.00319 2.81986 5.84202 S 0.0 0.0 0.197651 -0.410017 -0.474082
atom 12.07390 8.62516 0.18008 S 0.0 0.0 0.955619 0.478197 -0.371759
atom 9.29009 9.21675 6.39687 S 0.0 0.0 -0.053343 -0.438911 -0.538072
atom -2.79943 3.30466 11.86546 S 0.0 0.0 0.397348 0.490476 0.572317
atom 0.22927 2.73487 1.72492 S 0.0 0.0 -0.311377 0.041312 -0.093182
atom 12.80848 9.20714 4.54446 S 0.0 0.0 -1.078226 -0.482916 -0.754490
atom 9.57560 8.83412 10.64965 S 0.0 0.0 -0.180223 0.207007 -0.965804
atom -3.02133 3.13287 7.77891 S 0.0 0.0 -0.431739 0.229304 -0.188167
atom 11.52491 2.71697 3.53948 Cu 0.0 0.0 -0.524195 0.593531 -0.018888
atom 0.94130 9.18527 2.48932 Cu 0.0 0.0 0.344344 -0.016827 -0.038025
atom -2.17737 8.90566 8.67171 Cu 0.0 0.0 -0.080113 -0.460384 -0.097485
atom 8.60937 2.99411 9.87382 Cu 0.0 0.0 0.242483 0.166370 -0.096114
atom 5.78704 0.81660 8.10398 Cu 0.0 0.0 -0.650869 0.037090 0.138420
atom 1.13645 6.89390 9.81986 Cu 0.0 0.0 -0.922068 -0.415802 0.004088
atom 3.98661 11.22749 4.05170 Cu 0.0 0.0 -0.169993 0.048173 -0.094445
atom 8.48776 5.35715 2.31898 Cu 0.0 0.0 -0.235778 -0.425782 -0.273045
atom 8.46457 1.29601 1.87017 Cu 0.0 0.0 -0.176692 0.115597 0.370769
atom 4.03103 6.96064 3.88549 Cu 0.0 0.0 0.138133 0.336666 0.141528
atom 0.94448 10.87127 10.21508 Cu 0.0 0.0 0.488695 0.336434 0.182050
atom 5.52896 4.74049 8.15135 Cu 0.0 0.0 -0.555966 -0.104080 -0.202623
atom 5.25495 2.85580 0.88760 Cu 0.0 0.0 -0.236780 0.111323 0.058556
atom 7.20832 9.00509 5.25253 Cu 0.0 0.0 -0.093050 -0.067663 0.112018
atom 4.02963 9.12378 11.29065 Cu 0.0 0.0 0.214455 -0.397161 -0.297440
atom 2.00869 2.95149 6.95641 Cu 0.0 0.0 0.242228 0.086186 0.256424
atom -3.59727 1.31298 11.56779 Cu 0.0 0.0 -0.234649 0.051811 -0.011230
atom 10.17489 7.11535 7.19747 Cu 0.0 0.0 -0.205621 -0.373986 -0.133792
atom 13.14051 10.69193 0.61472 Cu 0.0 0.0 -0.227511 0.015227 -0.013204
atom -0.15851 4.93004 5.03782 Cu 0.0 0.0 -0.407379 -0.188360 -0.079197
atom -1.03043 0.75778 5.49457 Cu 0.0 0.0 -0.614057 0.276670 -0.421905
atom 13.29870 6.86184 0.95026 Cu 0.0 0.0 0.173253 -0.290646 0.319586
atom 9.90736 11.28706 7.03112 Cu 0.0 0.0 0.528504 -0.034630 0.164799
atom -4.08827 5.25818 11.63154 Cu 0.0 0.0 0.507294 -0.050859 0.108014
atom 14.22568 1.81408 0.08656 Cu 0.0 0.0 0.571499 0.026055 -0.038863
atom -1.97034 7.15598 6.03887 Cu 0.0 0.0 -0.449980 0.314388 0.305998
atom -5.20546 10.47006 12.19513 Cu 0.0 0.0 0.395519 -0.013242 0.783300
