################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.6424268168871373E-01 a       117     0     8     1    12
 -1.9904215428226843E-01 a       118     0     8     1    13
  2.4969200418421941E-01 a       119     0     8     1    14
 -5.5101896939835214E-02 a       120     0     8     1    15
  2.8099636456210003E-01 a       121     0     9     1     1
 -1.3157580439544084E-02 a       122     0     9     1     2
  2.7695667065481200E-01 a       123     0     9     1     3
 -2.6365060726805976E-02 a       124     0     9     1     4
  1.9815652901896672E-02 a       125     0     9     1     5
 -5.2695882698124065E-02 a       126     0     9     1     6
 -1.7674987928500221E-01 a       127     0     9     1     7
 -1.7340123838540644E-01 a       128     0     9     1     8
 -2.1199616178394931E-01 a       129     0     9     1     9
  2.4613471928871447E-01 a       130     0     9     1    10
  1.6771760072785183E-01 a       131     0     9     1    11
  2.8355152137050427E-01 a       132     0     9     1    12
  2.7798043183036297E-01 a       133     0     9     1    13
 -1.2447008301606957E-01 a       134     0     9     1    14
 -2.0585056069148325E-01 a       135     0     9     1    15
 -2.3234890480756504E-01 a       136     0    10     1     1
  1.5051978598749569E-01 a       137     0    10     1     2
 -2.4118889306978494E-01 a       138     0    10     1     3
 -1.0170780984125150E-01 a       139     0    10     1     4
  8.9913780029463042E-02 a       140     0    10     1     5
  1.0800309816579342E-02 a       141     0    10     1     6
 -4.9178957554460868E-02 a       142     0    10     1     7
  1.8999094604529371E-01 a       143     0    10     1     8
  1.2826266350462021E-01 a       144     0    10     1     9
  2.1633526620523874E-01 a       145     0    10     1    10
  5.0134571174720380E-02 a       146     0    10     1    11
  2.7325756345610452E-01 a       147     0    10     1    12
 -5.5495012447666511E-02 a       148     0    10     1    13
 -1.3639163492684717E-01 a       149     0    10     1    14
 -8.7081762221545705E-02 a       150     0    10     1    15
 -2.5187422258143355E-01 a       151     0    11     1     1
  1.7779711608504639E-02 a       152     0    11     1     2
 -7.5505488228850809E-02 a       153     0    11     1     3
 -1.3277142163514496E-02 a       154     0    11     1     4
 -3.9530438601039559E-02 a       155     0    11     1     5
 -2.0914733771265509E-01 a       156     0    11     1     6
 -1.6196826410174886E-01 a       157     0    11     1     7
  6.4234763913409529E-02 a       158     0    11     1     8
 -3.9187892466419863E-02 a       159     0    11     1     9
 -1.4632468741015958E-01 a       160     0    11     1    10
 -2.8313514318478994E-01 a       161     0    11     1    11
 -1.8253378810603172E-02 a       162     0    11     1    12
 -5.4169001484754238E-02 a       163     0    11     1    13
 -1.2279802006873958E-01 a       164     0    11     1    14
 -2.7835325428901220E-01 a       165     0    11     1    15
 -8.6015708781094546E-02 a       166     0    12     1     1
  2.1877427806499589E-01 a       167     0    12     1     2
 -2.4048626084701766E-01 a       168     0    12     1     3
  6.9585848122552973E-02 a       169     0    12     1     4
 -1.7971374644682991E-01 a       170     0    12     1     5
  1.2718495150552173E-01 a       171     0    12     1     6
 -1.0400581151535856E-01 a       172     0    12     1     7
 -2.5518147881028919E-01 a       173     0    12     1     8
 -1.6866947102572513E-02 a       174     0    12     1     9
  1.8699333886593852E-01 a       175     0    12     1    10
  2.1076016741429307E-01 a       176     0    12     1    11
  2.0885658266188198E-01 a       177     0    12     1    12
 -1.9054196379947999E-01 a       178     0    12     1    13
 -1.9872380474667156E-01 a       179     0    12     1    14
  1.6494375581734577E-01 a       180     0    12     1    15
  1.5966499114527014E-01 a       181     0    13     1     1
  2.6551826452189770E-01 a       182     0    13     1     2
 -3.1402352135721512E-02 a       183     0    13     1     3
  2.7169066282282500E-01 a       184     0    13     1     4
 -1.7964148936607269E-01 a       185     0    13     1     5
 -1.9148574234497370E-01 a       186     0    13     1     6
  3.2315487009083721E-01 a       187     0    13     1     7
 -1.6581442397272581E-01 a       188     0    13     1     8
  1.1627267027888849E-01 a       189     0    13     1     9
  2.6571823469127276E-01 a       190     0    13     1    10
  1.6848202410355287E-01 a       191     0    13     1    11
 -2.4000679204044395E-01 a       192     0    13     1    12
 -1.4097356350540886E-02 a       193     0    13     1    13
 -1.9482286653922720E-01 a       194     0    13     1    14
 -8.6150156230458852E-02 a       195     0    13     1    15
 -3.4495565158691022E-01 a       196     0    14     1     1
  5.4673664374648608E-02 a       197     0    14     1     2
  1.0824760974734253E-01 a       198     0    14     1     3
  1.5689787252314499E-01 a       199     0    14     1     4
 -2.7363142077318486E-01 a       200     0    14     1     5
 -1.2639910359247220E-01 a       201     0    14     1     6
 -8.0010050262090932E-02 a       202     0    14     1     7
 -2.1575041343093024E-01 a       203     0    14     1     8
 -5.0803202684755501E-02 a       204     0    14     1     9
  2.2319541268347917E-01 a       205     0    14     1    10
 -1.9853367433574259E-01 a       206     0    14     1    11
  1.8035181151339880E-01 a       207     0    14     1    12
  2.0478874059409918E-01 a       208     0    14     1    13
 -8.9115201457123275E-02 a       209     0    14     1    14
  3.7180483720920005E-02 a       210     0    14     1    15
  1.3885863731285811E-01 a       211     0    15     1     1
  1.8105619056356628E-01 a       212     0    15     1     2
  3.0075186842554991E-01 a       213     0    15     1     3
 -1.4062512795767487E-01 a       214     0    15     1     4
 -9.2772461770725456E-02 a       215     0    15     1     5
 -4.0630365867192157E-03 a       216     0    15     1     6
 -1.0991153916207877E-01 a       217     0    15     1     7
  2.0205899417991893E-01 a       218     0    15     1     8
  2.7588186608501636E-01 a       219     0    15     1     9
  1.4893489545745983E-01 a       220     0    15     1    10
  1.0787489798544193E-01 a       221     0    15     1    11
  2.3011514292910909E-01 a       222     0    15     1    12
 -3.8613663973948061E-02 a       223     0    15     1    13
 -2.9511838129835621E-01 a       224     0    15     1    14
 -2.1470514893890255E-01 a       225     0    15     1    15
