################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.4763844565856017E-01 a         1     0     1     1     1
 -4.8392136459172183E-03 a         2     0     1     1     2
 -2.7526526688408703E-01 a         3     0     1     1     3
 -2.6242592014139915E-01 a         4     0     1     1     4
 -1.3262575727184917E-01 a         5     0     1     1     5
  1.8527134480898870E-02 a         6     0     1     1     6
 -1.5268292073278497E-01 a         7     0     1     1     7
  3.5660594407094548E-01 a         8     0     1     1     8
  1.9144350794327411E-01 a         9     0     1     1     9
 -2.9797445832444502E-01 a        10     0     1     1    10
 -1.4934989315231867E-01 a        11     0     1     1    11
 -2.2774410979489118E-01 a        12     0     1     1    12
 -1.5927536922479865E-01 a        13     0     1     1    13
 -2.3885971681127327E-01 a        14     0     1     1    14
  3.4608428822189630E-01 a        15     0     1     1    15
  1.5088779418660692E-01 a        16     0     2     1     1
 -9.9080831715684506E-02 a        17     0     2     1     2
  1.3790005164873995E-01 a        18     0     2     1     3
 -2.5692155548022960E-01 a        19     0     2     1     4
  4.5408432480364402E-01 a        20     0     2     1     5
 -2.1735832092570646E-02 a        21     0     2     1     6
  4.1976640197851628E-01 a        22     0     2     1     7
 -2.6445630471660664E-01 a        23     0     2     1     8
 -5.6543608953298220E-02 a        24     0     2     1     9
 -3.5260336517386254E-01 a        25     0     2     1    10
 -3.1967560925524924E-01 a        26     0     2     1    11
  1.7477012882185600E-01 a        27     0     2     1    12
 -5.1894900157975779E-02 a        28     0     2     1    13
 -1.9256158314751773E-01 a        29     0     2     1    14
  1.0637785091937468E-01 a        30     0     2     1    15
 -1.8387315601577456E-01 a        31     0     3     1     1
 -2.3197629533188110E-01 a        32     0     3     1     2
  2.7771220392565571E-01 a        33     0     3     1     3
  2.4263625371926095E-02 a        34     0     3     1     4
 -3.1928958646813910E-01 a        35     0     3     1     5
 -1.4439949377568814E-01 a        36     0     3     1     6
  1.1813790378951489E-01 a        37     0     3     1     7
  2.2161629322258897E-01 a        38     0     3     1     8
  2.4588601952587291E-01 a        39     0     3     1     9
  2.5089921746737442E-01 a        40     0     3     1    10
  2.6508717133607630E-02 a        41     0     3     1    11
  2.8054983165594549E-01 a        42     0     3     1    12
  6.1140366456071737E-02 a        43     0     3     1    13
  1.7131720282107815E-01 a        44     0     3     1    14
 -1.0585327066853667E-01 a        45     0     3     1    15
 -1.2253481427168311E-01 a        46     0     4     1     1
  1.9786096555626567E-01 a        47     0     4     1     2
 -5.5966544030983612E-02 a        48     0     4     1     3
  3.5096709902257806E-01 a        49     0     4     1     4
  4.8193514611303290E-01 a        50     0     4     1     5
 -2.4218264300793943E-01 a        51     0     4     1     6
 -2.5160285890723777E-01 a        52     0     4     1     7
  2.8272126625901139E-01 a        53     0     4     1     8
  2.4737737312306021E-01 a        54     0     4     1     9
 -2.9325026318613473E-01 a        55     0     4     1    10
 -2.7726765426837036E-01 a        56     0     4     1    11
  2.2154791723408374E-01 a        57     0     4     1    12
  1.0333450639027415E-01 a        58     0     4     1    13
 -7.2034748399289583E-02 a        59     0     4     1    14
 -2.9407702161824512E-01 a        60     0     4     1    15
 -2.9010306461251845E-01 a        61     0     5     1     1
  1.5365165954477375E-01 a        62     0     5     1     2
  5.1617529310367539E-02 a        63     0     5     1     3
 -2.6962940650482103E-02 a        64     0     5     1     4
  3.6020809771606999E-01 a        65     0     5     1     5
 -2.6470057468020985E-01 a        66     0     5     1     6
  3.0775164834611513E-01 a        67     0     5     1     7
 -2.2981425281538392E-01 a        68     0     5     1     8
 -1.9119452347523938E-01 a        69     0     5     1     9
  7.1621601199997123E-02 a        70     0     5     1    10
  2.4399025115853315E-01 a        71     0     5     1    11
 -3.0663477754367929E-01 a        72     0     5     1    12
  8.3916600425606738E-02 a        73     0     5     1    13
 -2.4256002490440620E-01 a        74     0     5     1    14
 -2.1378069783583936E-01 a        75     0     5     1    15
 -3.3458173653686540E-01 a        76     0     6     1     1
  2.3375512157994355E-01 a        77     0     6     1     2
  2.4532024330395735E-01 a        78     0     6     1     3
 -9.0581677349727940E-02 a        79     0     6     1     4
  3.6795991718574506E-01 a        80     0     6     1     5
 -2.1248951087310797E-01 a        81     0     6     1     6
 -6.7473499990956934E-02 a        82     0     6     1     7
 -1.4799017296707728E-01 a        83     0     6     1     8
  1.2750298184725542E-01 a        84     0     6     1     9
 -3.9540695759920547E-01 a        85     0     6     1    10
  7.1845795775745930E-02 a        86     0     6     1    11
 -6.5248233031728955E-02 a        87     0     6     1    12
 -2.7778795797716291E-02 a        88     0     6     1    13
  2.3971884709682154E-01 a        89     0     6     1    14
  6.8041080283873748E-02 a        90     0     6     1    15
 -3.5971348026027533E-01 a        91     0     7     1     1
  3.9932121068411985E-02 a        92     0     7     1     2
  4.5505505646070719E-02 a        93     0     7     1     3
  3.1892074132111142E-01 a        94     0     7     1     4
 -2.1563564339476640E-01 a        95     0     7     1     5
  4.0117683251113795E-01 a        96     0     7     1     6
 -1.4199025758757405E-01 a        97     0     7     1     7
 -3.7510695153387680E-01 a        98     0     7     1     8
  9.9457822046395819E-02 a        99     0     7     1     9
  1.7786161790013327E-01 a       100     0     7     1    10
  3.5113243424636970E-01 a       101     0     7     1    11
  1.5694513230176785E-01 a       102     0     7     1    12
  1.2511545370645463E-01 a       103     0     7     1    13
  4.4545038165961878E-02 a       104     0     7     1    14
  1.6462959315086320E-01 a       105     0     7     1    15
 -2.0038326231474066E-01 a       106     0     8     1     1
 -1.7369432740171312E-01 a       107     0     8     1     2
 -1.6551954201312402E-01 a       108     0     8     1     3
  3.3902286509595159E-01 a       109     0     8     1     4
 -1.4822278836653802E-01 a       110     0     8     1     5
 -1.9441056146308694E-01 a       111     0     8     1     6
  3.2031866610532617E-02 a       112     0     8     1     7
 -2.6506035953714469E-01 a       113     0     8     1     8
 -2.8866874372576806E-01 a       114     0     8     1     9
 -1.5403747044027682E-01 a       115     0     8     1    10
  1.0485234744618671E-01 a       116     0     8     1    11
 -2.1036255962837566E-01 a       117     0     8     1    12
  1.7651852477647004E-01 a       118     0     8     1    13
 -4.5479690189358180E-01 a       119     0     8     1    14
  1.7950270549096672E-01 a       120     0     8     1    15
  1.7150789434575869E-01 a       121     0     9     1     1
 -3.3632553899945995E-02 a       122     0     9     1     2
  6.5050967754068809E-02 a       123     0     9     1     3
  1.8652249159501555E-01 a       124     0     9     1     4
 -2.5063945238633530E-02 a       125     0     9     1     5
 -2.3872112876970139E-01 a       126     0     9     1     6
  2.0803033211450792E-01 a       127     0     9     1     7
 -2.9590419850269192E-02 a       128     0     9     1     8
  1.8235232101856061E-01 a       129     0     9     1     9
 -2.9959862757064502E-02 a       130     0     9     1    10
 -3.4626845240558057E-01 a       131     0     9     1    11
 -7.0708968541544376E-02 a       132     0     9     1    12
 -1.1340404226577772E-02 a       133     0     9     1    13
  5.5723389909317633E-02 a       134     0     9     1    14
 -2.0931320947639259E-01 a       135     0     9     1    15
  1.8584324064069818E-01 a       136     0    10     1     1
  2.1861650111976622E-02 a       137     0    10     1     2
 -2.4325607080531600E-01 a       138     0    10     1     3
  8.8536857294701135E-02 a       139     0    10     1     4
 -1.1817382166550712E-02 a       140     0    10     1     5
 -1.2049156062658941E-02 a       141     0    10     1     6
 -1.6982382183306902E-02 a       142     0    10     1     7
 -1.4258970147635450E-01 a       143     0    10     1     8
  3.8568777916813973E-01 a       144     0    10     1     9
  2.8751047655415640E-01 a       145     0    10     1    10
 -3.4261701659493221E-01 a       146     0    10     1    11
  2.9888150140875168E-02 a       147     0    10     1    12
 -3.8012365957846926E-02 a       148     0    10     1    13
 -2.1710984327863853E-01 a       149     0    10     1    14
 -1.7983036993326773E-01 a       150     0    10     1    15
  1.8429899606088443E-01 a       151     0    11     1     1
  1.8114979357287198E-01 a       152     0    11     1     2
  1.2175340260107137E-01 a       153     0    11     1     3
