################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.1547280851079487E+00 a         1     0     1     1     1
  5.9956436288775796E+00 a         2     0     1     1     2
  2.9986223642652470E+00 a         3     0     1     1     3
  1.7755637669734934E+01 a         4     0     1     1     4
 -8.0259659986592862E+00 a         5     0     1     1     5
 -6.0756257967256539E+00 a         6     0     1     1     6
 -1.8975423057289427E+00 a         7     0     1     1     7
  2.5781376658161259E-01 a         8     0     1     1     8
 -2.7288290756295766E+00 a         9     0     1     1     9
 -1.1627895778759459E+01 a        10     0     1     1    10
 -7.1184495544068067E+00 a        11     0     1     1    11
  1.2716096498177405E+01 a        12     0     1     1    12
 -4.1295262974358582E-01 a        13     0     1     1    13
 -1.1150864829573017E+01 a        14     0     1     1    14
  8.1090527063217390E+00 a        15     0     1     1    15
  4.4430379709889678E+00 a        16     0     1     1    16
 -7.5194127053105131E+00 a        17     0     1     1    17
  4.4946568759513452E+00 a        18     0     1     1    18
 -8.5008400961538888E-01 a        19     0     1     1    19
  1.4087696652516277E+00 a        20     0     1     1    20
 -4.1225635798126936E-01 a        21     0     1     1    21
  9.3468553974565065E+00 a        22     0     1     1    22
 -5.5197276169047271E-01 a        23     0     1     1    23
 -1.1289107113886681E+00 a        24     0     1     1    24
 -5.5545720536214427E+00 a        25     0     1     1    25
 -6.2105029982232294E+00 a        26     0     2     1     1
 -2.4932886828751970E+00 a        27     0     2     1     2
  7.9658829328085501E+00 a        28     0     2     1     3
 -3.5590404378528660E+01 a        29     0     2     1     4
  1.2296678364985234E+00 a        30     0     2     1     5
 -9.2288245819710077E+00 a        31     0     2     1     6
  9.5041141914607810E+00 a        32     0     2     1     7
 -3.5545477286248284E+00 a        33     0     2     1     8
  1.1184070340208632E+00 a        34     0     2     1     9
  7.2412515804013342E+00 a        35     0     2     1    10
 -1.4327613987586096E+00 a        36     0     2     1    11
  1.2678462473110923E+01 a        37     0     2     1    12
  1.2813906542059375E+00 a        38     0     2     1    13
  1.3650360525647365E+01 a        39     0     2     1    14
 -8.5187673522019711E+00 a        40     0     2     1    15
 -9.6740741269315293E+00 a        41     0     2     1    16
 -4.2849885887335359E+00 a        42     0     2     1    17
 -1.0273383586053214E+01 a        43     0     2     1    18
 -1.7228604630446331E+00 a        44     0     2     1    19
  3.3365387580818586E+00 a        45     0     2     1    20
 -1.1641764731690563E+01 a        46     0     2     1    21
 -9.6279984304594972E+00 a        47     0     2     1    22
  2.0644327355358691E+01 a        48     0     2     1    23
 -2.0334175827432301E+01 a        49     0     2     1    24
 -9.5406639938286872E+00 a        50     0     2     1    25
  1.3638693963946588E+01 a        51     0     3     1     1
 -1.3232090362422076E+01 a        52     0     3     1     2
 -1.1495864245637737E+01 a        53     0     3     1     3
 -1.4433744403778309E+01 a        54     0     3     1     4
  1.4927295990795836E+01 a        55     0     3     1     5
  1.2732328025363250E+01 a        56     0     3     1     6
 -3.7241302729542776E+00 a        57     0     3     1     7
  2.4918358940548893E+00 a        58     0     3     1     8
 -5.1975073588699972E-01 a        59     0     3     1     9
  2.1582836413757995E+01 a        60     0     3     1    10
  1.4979144905575579E+01 a        61     0     3     1    11
 -9.6596809332852249E+00 a        62     0     3     1    12
 -8.9134556988037126E+00 a        63     0     3     1    13
  1.4571589341662971E+01 a        64     0     3     1    14
 -1.3264537280036356E+01 a        65     0     3     1    15
 -4.8048123778169680E+00 a        66     0     3     1    16
  2.3494366869684669E+01 a        67     0     3     1    17
 -2.5526689698115290E+00 a        68     0     3     1    18
  2.4245253784425014E+00 a        69     0     3     1    19
 -1.2445925374667082E+01 a        70     0     3     1    20
  7.5549822396938380E+00 a        71     0     3     1    21
 -1.1656767188078868E+01 a        72     0     3     1    22
 -1.0156410894193000E+01 a        73     0     3     1    23
  1.1376370166386616E+01 a        74     0     3     1    24
  4.2456662790217630E+00 a        75     0     3     1    25
  1.1113497256531604E+01 a        76     0     4     1     1
  1.6016909411805461E+01 a        77     0     4     1     2
 -1.0568719227223644E+01 a        78     0     4     1     3
  4.5625190021132930E+01 a        79     0     4     1     4
  6.5921688745156342E+00 a        80     0     4     1     5
  1.9012662205767676E+01 a        81     0     4     1     6
 -1.1384510999704174E+01 a        82     0     4     1     7
  1.0118174857156847E+01 a        83     0     4     1     8
  6.7156957901790326E+00 a        84     0     4     1     9
 -7.8108248151226727E+00 a        85     0     4     1    10
  7.9373084486123915E+00 a        86     0     4     1    11
 -3.3376195850543930E+01 a        87     0     4     1    12
  1.1664395619956530E+01 a        88     0     4     1    13
 -2.1951885070129361E+01 a        89     0     4     1    14
  2.3916865529244980E+01 a        90     0     4     1    15
  1.5988822060878434E+01 a        91     0     4     1    16
  7.4414271461428783E-01 a        92     0     4     1    17
  1.4718858279784106E+01 a        93     0     4     1    18
  1.6918221933397906E-01 a        94     0     4     1    19
 -3.1868713373062110E+00 a        95     0     4     1    20
  3.6342354394217704E+00 a        96     0     4     1    21
  1.9825188605674708E+01 a        97     0     4     1    22
 -3.4917534154771481E+01 a        98     0     4     1    23
  3.1172213981945433E+01 a        99     0     4     1    24
  1.8021425105594822E+01 a       100     0     4     1    25
 -8.7336182094138604E+00 a       101     0     5     1     1
 -5.0028380108493385E-02 a       102     0     5     1     2
  2.1607690711490235E+01 a       103     0     5     1     3
  6.0311809923623916E-01 a       104     0     5     1     4
 -2.2690787741856671E+01 a       105     0     5     1     5
 -1.8876714934163843E+01 a       106     0     5     1     6
  3.2323520307406701E+00 a       107     0     5     1     7
 -7.4054802012920495E+00 a       108     0     5     1     8
 -1.9052921613256621E-01 a       109     0     5     1     9
 -1.9367554316813244E+01 a       110     0     5     1    10
 -1.7028369032947701E+01 a       111     0     5     1    11
  9.6023292138522223E+00 a       112     0     5     1    12
  1.4363588472856625E+01 a       113     0     5     1    13
 -1.3028721048233038E+01 a       114     0     5     1    14
  1.2195728615831463E+01 a       115     0     5     1    15
 -2.4611467273922796E+00 a       116     0     5     1    16
 -2.6187565785815917E+01 a       117     0     5     1    17
 -6.6730884760703537E+00 a       118     0     5     1    18
  3.2918338290092710E+00 a       119     0     5     1    19
  1.3300417182649001E+01 a       120     0     5     1    20
  4.8091957760837261E+00 a       121     0     5     1    21
 -2.1266320885789816E-01 a       122     0     5     1    22
  6.5739139501115780E+00 a       123     0     5     1    23
 -1.5815780578370850E+01 a       124     0     5     1    24
 -2.4464965974172133E+00 a       125     0     5     1    25
 -3.4415835508487009E+00 a       126     0     6     1     1
 -1.0896544434173986E+01 a       127     0     6     1     2
 -1.0469270280053644E+01 a       128     0     6     1     3
 -2.0228146810327722E+01 a       129     0     6     1     4
 -1.4067482895426100E+01 a       130     0     6     1     5
 -1.4753128708117773E+01 a       131     0     6     1     6
  4.7499167774277646E+00 a       132     0     6     1     7
 -7.8375027440560823E+00 a       133     0     6     1     8
 -1.4793994247594604E+01 a       134     0     6     1     9
  3.1312112586107701E+00 a       135     0     6     1    10
 -9.9785508924310715E+00 a       136     0     6     1    11
  2.3025849460166178E+01 a       137     0     6     1    12
 -2.8335518354986842E+01 a       138     0     6     1    13
  1.8386157105017070E+01 a       139     0     6     1    14
 -2.5643499742302968E+01 a       140     0     6     1    15
 -8.3993200354771851E+00 a       141     0     6     1    16
  1.0196281396051036E+01 a       142     0     6     1    17
 -4.2475286284201541E+00 a       143     0     6     1    18
 -5.7391544373380095E+00 a       144     0     6     1    19
  1.5850449519983922E+01 a       145     0     6     1    20
  5.2063831803769682E+00 a       146     0     6     1    21
 -1.6306742230213267E+01 a       147     0     6     1    22
  3.8552458827697286E+01 a       148     0     6     1    23
 -1.5264633989942253E+01 a       149     0     6     1    24
 -5.3020493280413259E+00 a       150     0     6     1    25
  2.4045875463905677E+00 a       151     0     7     1     1
 -5.5892090934294691E-01 a       152     0     7     1     2
 -1.5183903713546480E+01 a       153     0     7     1     3
  7.4330588574042986E+00 a       154     0     7     1     4
  2.3647567411043859E+01 a       155     0     7     1     5
  1.2589404094847490E+01 a       156     0     7     1     6
  5.9117081131364309E+00 a       157     0     7     1     7
  4.0931601681206073E+00 a       158     0     7     1     8
  8.8693934374404488E+00 a       159     0     7     1     9
  7.3680610486034102E+00 a       160     0     7     1    10
  1.8889213491209194E+01 a       161     0     7     1    11
  2.0506092848558661E+00 a       162     0     7     1    12
 -7.9442408840908296E+00 a       163     0     7     1    13
  1.2937702255354649E+01 a       164     0     7     1    14
 -1.1685858064222451E+01 a       165     0     7     1    15
  4.7469670877882730E-01 a       166     0     7     1    16
  1.5289177180101602E+01 a       167     0     7     1    17
 -3.9013054756656146E-01 a       168     0     7     1    18
 -6.8315345157708283E+00 a       169     0     7     1    19
 -8.4690501900406243E+00 a       170     0     7     1    20
 -2.1342553799797486E+01 a       171     0     7     1    21
  1.6768812106034748E+01 a       172     0     7     1    22
 -2.1300739523242300E+00 a       173     0     7     1    23
  1.0726025771418941E+01 a       174     0     7     1    24
  9.3356214578859884E+00 a       175     0     7     1    25
 -3.6281920671855103E+00 a       176     0     8     1     1
 -3.8851275282292548E+00 a       177     0     8     1     2
  1.9351258259407178E+01 a       178     0     8     1     3
  6.4908090028329166E+00 a       179     0     8     1     4
  8.9804254087172595E+00 a       180     0     8     1     5
  5.5327671265297571E+00 a       181     0     8     1     6
  2.6889284946225733E+00 a       182     0     8     1     7
  4.3666469934128473E+00 a       183     0     8     1     8
 -9.0548057936432222E+00 a       184     0     8     1     9
  1.7918077294084501E+01 a       185     0     8     1    10
 -9.2293860244132109E+00 a       186     0     8     1    11
 -7.9054660302170738E+00 a       187     0     8     1    12
  1.1330940174965393E+01 a       188     0     8     1    13
