2 50   3.9104107775421925E-03   1.7211903620719775E-02   1.0589486952936928E-02   1.4362258516454405E-03
2 51   7.0315602633550650E-04   1.1736542685091902E-02   3.1712889270345411E-03   1.0452120399678147E-03
2 52   1.8113533494814086E-06   2.1540910436038552E-03   3.5821212209715959E-04   1.7143412892617975E-04
2 53   1.6001602588217246E-04   5.0334372504410490E-03   2.0353916990014514E-03   4.9802182917334508E-04
2 54   3.6079811573590752E-05   6.9018089567326763E-03   7.7793010970365092E-04   5.1516738304259793E-04
2 55   5.1909789367524937E-06   3.8175938948658041E-03   2.7451551078885877E-04   1.9244655283872763E-04
2 56   1.2031825881435446E-03   1.5228098716780356E-02   7.3074465241755758E-03   1.4967673293665024E-03
2 57   1.5133256438590648E-04   1.6211188735851138E-02   2.2388525350348402E-03   1.3230998434930524E-03
2 58   1.8086708838525260E-06   1.2366363371436200E-03   9.7140505785064352E-05   7.4902357397539795E-05
2 59   2.8272007778683019E-06   2.4056035789600358E-03   8.7384800222373054E-05   1.0567710137130349E-04
2 60   8.9423672552723754E-04   9.5636710884655120E-03   4.8201286274517302E-03   9.3444538678112178E-04
2 61   1.0202213093032369E-04   8.9391113790486237E-03   1.3279374746348277E-03   7.4868381248155034E-04
2 62   4.1453135026430741E-04   3.1076342026984801E-03   1.7683044465699679E-03   3.0039982751842560E-04
2 63   3.8198441643441669E-05   2.0600484422752716E-03   3.7261007171914608E-04   1.8225871061139346E-04
2 64   4.5554984847803594E-05   2.2712601068006371E-03   7.8737962265524729E-04   2.2400504867590236E-04
2 65   2.6562080935581122E-06   2.0187456483744368E-03   1.6045838095356829E-04   1.4301930641591310E-04
2 66   3.5407659456660789E-05   1.4410319764224509E-03   5.0766272187024368E-04   1.3793375492901434E-04
2 67   1.7542116916449244E-06   1.1199268349449518E-03   9.3077950585317306E-05   8.0383717790784377E-05
2 68   5.0183118675664287E-02   5.5515294183932695E-01   2.9302846586826653E-01   5.7518325027005525E-02
2 69   5.1446983336865049E-01   1.3766713543961855E+00   9.6781791663896577E-01   8.9364183255780452E-02
