     -0.6317366574 a       168     0     7     1    18
      0.5274953986 a       169     0     7     1    19
     -1.1624959447 a       170     0     7     1    20
     -0.6445063405 a       171     0     7     1    21
      0.7624886604 a       172     0     7     1    22
     -0.4344448714 a       173     0     7     1    23
      0.6692730730 a       174     0     7     1    24
      0.5685399304 a       175     0     7     1    25
      0.1901943224 a       176     0     8     1     1
      0.2103694456 a       177     0     8     1     2
      0.9521735671 a       178     0     8     1     3
     -0.2945540400 a       179     0     8     1     4
     -0.1445709888 a       180     0     8     1     5
     -0.7557009295 a       181     0     8     1     6
     -0.5300788433 a       182     0     8     1     7
     -0.0801742157 a       183     0     8     1     8
      0.6507495144 a       184     0     8     1     9
     -0.2719340516 a       185     0     8     1    10
     -1.1624332623 a       186     0     8     1    11
     -0.2406841567 a       187     0     8     1    12
     -0.7126419194 a       188     0     8     1    13
     -1.9718151829 a       189     0     8     1    14
     -0.8306217725 a       190     0     8     1    15
     -0.9869207104 a       191     0     8     1    16
     -0.0710618786 a       192     0     8     1    17
     -0.0480924764 a       193     0     8     1    18
     -0.0633822167 a       194     0     8     1    19
     -1.6669486394 a       195     0     8     1    20
     -1.4257345882 a       196     0     8     1    21
      0.1002468417 a       197     0     8     1    22
     -0.3926140197 a       198     0     8     1    23
      0.9390587359 a       199     0     8     1    24
     -1.1515622676 a       200     0     8     1    25
      0.1121413772 a       201     0     9     1     1
      0.7711397131 a       202     0     9     1     2
     -1.1169923415 a       203     0     9     1     3
     -0.1215561846 a       204     0     9     1     4
      0.3427700897 a       205     0     9     1     5
      1.0948218904 a       206     0     9     1     6
     -1.3114789103 a       207     0     9     1     7
      0.7941851258 a       208     0     9     1     8
     -0.7258050574 a       209     0     9     1     9
     -0.4162804504 a       210     0     9     1    10
      0.8881418409 a       211     0     9     1    11
     -0.5217802254 a       212     0     9     1    12
      0.0294128092 a       213     0     9     1    13
      0.8749929082 a       214     0     9     1    14
      1.1846884337 a       215     0     9     1    15
      0.0759962284 a       216     0     9     1    16
     -0.0129994096 a       217     0     9     1    17
     -1.4721926622 a       218     0     9     1    18
      0.9451888300 a       219     0     9     1    19
      0.0491341130 a       220     0     9     1    20
     -0.4855560983 a       221     0     9     1    21
      0.7700721049 a       222     0     9     1    22
      0.4810338785 a       223     0     9     1    23
     -1.3107214774 a       224     0     9     1    24
      0.3599647539 a       225     0     9     1    25
      0.0631452162 a       226     0    10     1     1
     -0.3953594489 a       227     0    10     1     2
     -0.2137110656 a       228     0    10     1     3
     -0.1192376962 a       229     0    10     1     4
      0.4056065639 a       230     0    10     1     5
     -0.2960255205 a       231     0    10     1     6
     -1.1660846267 a       232     0    10     1     7
     -0.8218461850 a       233     0    10     1     8
     -0.5986691987 a       234     0    10     1     9
      0.4430110486 a       235     0    10     1    10
      0.0730506549 a       236     0    10     1    11
     -1.3630033626 a       237     0    10     1    12
     -0.4090337509 a       238     0    10     1    13
      0.9598057646 a       239     0    10     1    14
     -0.0902119174 a       240     0    10     1    15
     -0.8687895204 a       241     0    10     1    16
      0.1450385571 a       242     0    10     1    17
     -0.1477516398 a       243     0    10     1    18
      0.5959157479 a       244     0    10     1    19
      1.1847795716 a       245     0    10     1    20
     -0.6734012627 a       246     0    10     1    21
     -0.8292793360 a       247     0    10     1    22
     -0.3507693493 a       248     0    10     1    23
      0.8936713127 a       249     0    10     1    24
      0.5986719608 a       250     0    10     1    25
      0.0717048870 a       251     0    11     1     1
      0.7556939278 a       252     0    11     1     2
      2.1510715323 a       253     0    11     1     3
     -0.3051711447 a       254     0    11     1     4
      0.0457756756 a       255     0    11     1     5
      0.2371121590 a       256     0    11     1     6
      0.2493396425 a       257     0    11     1     7
     -0.5581833016 a       258     0    11     1     8
     -0.1188659413 a       259     0    11     1     9
      1.1184935565 a       260     0    11     1    10
     -0.3372239838 a       261     0    11     1    11
      1.5553545359 a       262     0    11     1    12
     -0.7622871107 a       263     0    11     1    13
     -0.0094363763 a       264     0    11     1    14
     -0.3190217371 a       265     0    11     1    15
      0.9022047028 a       266     0    11     1    16
     -0.0299537699 a       267     0    11     1    17
      0.7669885969 a       268     0    11     1    18
      0.6874962806 a       269     0    11     1    19
     -0.6118521179 a       270     0    11     1    20
      0.5551720154 a       271     0    11     1    21
      0.4512532548 a       272     0    11     1    22
     -0.6108385447 a       273     0    11     1    23
     -0.6870839117 a       274     0    11     1    24
      0.2527963320 a       275     0    11     1    25
      0.3677625320 a       276     0    12     1     1
     -0.4343780836 a       277     0    12     1     2
      0.6096390065 a       278     0    12     1     3
     -0.4301237502 a       279     0    12     1     4
     -0.6706719115 a       280     0    12     1     5
      0.7117293791 a       281     0    12     1     6
      0.5821537470 a       282     0    12     1     7
     -0.5453861467 a       283     0    12     1     8
      0.4680742550 a       284     0    12     1     9
      0.0269985337 a       285     0    12     1    10
      0.7193273092 a       286     0    12     1    11
      0.4556418205 a       287     0    12     1    12
      0.5084798108 a       288     0    12     1    13
      0.0576253192 a       289     0    12     1    14
     -0.8867685575 a       290     0    12     1    15
     -0.2354082767 a       291     0    12     1    16
     -0.6601939256 a       292     0    12     1    17
     -0.7302209404 a       293     0    12     1    18
     -0.0838238944 a       294     0    12     1    19
      0.9052654343 a       295     0    12     1    20
     -0.5719980837 a       296     0    12     1    21
      0.2963581717 a       297     0    12     1    22
     -0.0646306612 a       298     0    12     1    23
     -0.7172130155 a       299     0    12     1    24
     -0.4077493772 a       300     0    12     1    25
     -0.0263987901 a       301     0    13     1     1
     -0.9545260289 a       302     0    13     1     2
     -1.5220276455 a       303     0    13     1     3
     -0.7494859600 a       304     0    13     1     4
      0.3685392198 a       305     0    13     1     5
      0.5733226252 a       306     0    13     1     6
      0.0435326828 a       307     0    13     1     7
     -0.1572033033 a       308     0    13     1     8
      0.3556133195 a       309     0    13     1     9
     -0.9813529341 a       310     0    13     1    10
      0.6597010147 a       311     0    13     1    11
     -1.2565339426 a       312     0    13     1    12
      0.2630746115 a       313     0    13     1    13
      0.9365419204 a       314     0    13     1    14
      0.0853211136 a       315     0    13     1    15
     -0.0119013796 a       316     0    13     1    16
      0.6035155918 a       317     0    13     1    17
     -0.9266739737 a       318     0    13     1    18
     -0.6146184978 a       319     0    13     1    19
      0.4727635862 a       320     0    13     1    20
     -0.9708039157 a       321     0    13     1    21
      1.0344468103 a       322     0    13     1    22
     -0.3359152963 a       323     0    13     1    23
      0.2939664617 a       324     0    13     1    24
     -0.2523133557 a       325     0    13     1    25
     -0.6429720026 a       326     0    14     1     1
      0.2608108073 a       327     0    14     1     2
     -0.8209962193 a       328     0    14     1     3
     -0.1883927941 a       329     0    14     1     4
      0.8170668486 a       330     0    14     1     5
     -0.9299579588 a       331     0    14     1     6
      0.2998957847 a       332     0    14     1     7
      0.2689133538 a       333     0    14     1     8
     -0.7279503153 a       334     0    14     1     9
     -0.5189930624 a       335     0    14     1    10
      0.0853205221 a       336     0    14     1    11
      0.1206007516 a       337     0    14     1    12
     -0.1132683198 a       338     0    14     1    13
     -0.2065351562 a       339     0    14     1    14
     -0.0171669847 a       340     0    14     1    15
     -0.2784363729 a       341     0    14     1    16
      0.2858291056 a       342     0    14     1    17
      1.0783284226 a       343     0    14     1    18
     -1.3638299525 a       344     0    14     1    19
      0.1718478422 a       345     0    14     1    20
      0.1515942421 a       346     0    14     1    21
      0.8878403120 a       347     0    14     1    22
     -0.2291691738 a       348     0    14     1    23
     -0.6266494185 a       349     0    14     1    24
     -0.2809476140 a       350     0    14     1    25
      0.2564417690 a       351     0    15     1     1
     -0.0486253481 a       352     0    15     1     2
      0.2274506752 a       353     0    15     1     3
      0.6753034877 a       354     0    15     1     4
      0.5499402299 a       355     0    15     1     5
     -0.1266431489 a       356     0    15     1     6
      0.4190813299 a       357     0    15     1     7
      0.0427253271 a       358     0    15     1     8
      0.0915855359 a       359     0    15     1     9
      0.2464521922 a       360     0    15     1    10
     -0.5067884422 a       361     0    15     1    11
      0.3297012303 a       362     0    15     1    12
      0.0040636759 a       363     0    15     1    13
     -1.1631057732 a       364     0    15     1    14
     -0.3794793288 a       365     0    15     1    15
     -0.5931832048 a       366     0    15     1    16
     -0.0392639202 a       367     0    15     1    17
      0.5305477364 a       368     0    15     1    18
      0.8228710425 a       369     0    15     1    19
     -0.0048867641 a       370     0    15     1    20
     -0.1893462955 a       371     0    15     1    21
     -0.6268029628 a       372     0    15     1    22
      0.4436904570 a       373     0    15     1    23
     -0.4106645903 a       374     0    15     1    24
     -0.7085558919 a       375     0    15     1    25
      0.8853198093 a       376     0    16     1     1
      0.0969205705 a       377     0    16     1     2
     -0.1182947765 a       378     0    16     1     3
      0.2942301567 a       379     0    16     1     4
     -0.5306668640 a       380     0    16     1     5
     -0.7447181652 a       381     0    16     1     6
      0.8169493728 a       382     0    16     1     7
     -0.2790771225 a       383     0    16     1     8
     -0.6957800825 a       384     0    16     1     9
      1.2871830836 a       385     0    16     1    10
     -0.4070893987 a       386     0    16     1    11
     -0.6019109356 a       387     0    16     1    12
     -0.0167132536 a       388     0    16     1    13
     -0.1018504742 a       389     0    16     1    14
     -0.1743502182 a       390     0    16     1    15
      0.0576338426 a       391     0    16     1    16
     -0.9120020475 a       392     0    16     1    17
     -0.3005270259 a       393     0    16     1    18
      0.3353342287 a       394     0    16     1    19
     -0.7458899832 a       395     0    16     1    20
      0.6859743500 a       396     0    16     1    21
     -0.2493355219 a       397     0    16     1    22
     -0.4533684313 a       398     0    16     1    23
     -0.3053301473 a       399     0    16     1    24
     -0.5053097936 a       400     0    16     1    25
     -0.9304592177 a       401     0    17     1     1
     -1.0112263627 a       402     0    17     1     2
     -0.4599025312 a       403     0    17     1     3
