################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -4.5812940355403564E-01 a       117     0     5     1    17
  1.4804517971822526E+00 a       118     0     5     1    18
 -3.8910678411671538E+00 a       119     0     5     1    19
  3.9142068823423715E-01 a       120     0     5     1    20
  1.1153995925309033E+00 a       121     0     5     1    21
 -5.6765487304159046E-01 a       122     0     5     1    22
  4.5193332824243759E+00 a       123     0     5     1    23
 -4.7497246866709325E-01 a       124     0     5     1    24
  2.8498715866220112E+00 a       125     0     5     1    25
 -4.4741505033086337E+00 a       126     0     6     1     1
 -2.5575464786029984E+00 a       127     0     6     1     2
 -8.1124907544195390E-01 a       128     0     6     1     3
  2.8704957207722126E+00 a       129     0     6     1     4
 -2.1065803368381730E+00 a       130     0     6     1     5
  3.8357848095859620E-01 a       131     0     6     1     6
 -1.6034103587312658E+00 a       132     0     6     1     7
 -2.3953685348999829E+00 a       133     0     6     1     8
 -1.7064473827996500E+00 a       134     0     6     1     9
 -1.0651843460967501E+00 a       135     0     6     1    10
 -1.9414169357747859E+00 a       136     0     6     1    11
  2.8975590506318016E+00 a       137     0     6     1    12
  2.8682473931959502E+00 a       138     0     6     1    13
  2.5873296948822087E+00 a       139     0     6     1    14
  2.8204851170251608E+00 a       140     0     6     1    15
  5.8274387939350880E-01 a       141     0     6     1    16
 -5.8230067634245974E-01 a       142     0     6     1    17
 -6.0720234403382278E-01 a       143     0     6     1    18
 -3.6579516913398336E-02 a       144     0     6     1    19
 -2.2274890443891970E+00 a       145     0     6     1    20
  1.6364895217809141E+00 a       146     0     6     1    21
 -1.2742912246237632E+00 a       147     0     6     1    22
  5.6133429363283893E+00 a       148     0     6     1    23
  1.4117619290038594E+00 a       149     0     6     1    24
 -4.7687463080570563E-02 a       150     0     6     1    25
  1.6753160623175374E+00 a       151     0     7     1     1
 -6.3563513764291824E-01 a       152     0     7     1     2
 -1.2140136283118201E+00 a       153     0     7     1     3
  2.7191667700733273E+00 a       154     0     7     1     4
  7.9303155835659489E-01 a       155     0     7     1     5
  5.3703223197406680E-01 a       156     0     7     1     6
 -1.0840059957160650E+00 a       157     0     7     1     7
  1.9152229137362180E+00 a       158     0     7     1     8
 -8.8916233677182732E-01 a       159     0     7     1     9
 -3.6206987003864238E-01 a       160     0     7     1    10
  1.2223317603725521E+00 a       161     0     7     1    11
  2.2249611588092189E-01 a       162     0     7     1    12
  2.3888604960541451E+00 a       163     0     7     1    13
  7.9500691897160103E-01 a       164     0     7     1    14
 -2.6380872417138947E+00 a       165     0     7     1    15
 -1.0578705875545266E-01 a       166     0     7     1    16
  1.2335337175209666E+00 a       167     0     7     1    17
  2.9468648871206454E-01 a       168     0     7     1    18
 -2.4778100723407852E+00 a       169     0     7     1    19
