################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.2055533367313624E-03 a       229     0    16     1     4
  3.0739348070787831E-01 a       230     0    16     1     5
  1.9274510313309556E-01 a       231     0    16     1     6
  1.8570554581864626E-01 a       232     0    16     1     7
  6.4571189919579039E-02 a       233     0    16     1     8
  3.5866461064628880E-01 a       234     0    16     1     9
 -2.2805098014615263E-01 a       235     0    16     1    10
 -3.3345960007416367E-02 a       236     0    16     1    11
 -2.3796173249218922E-01 a       237     0    16     1    12
 -2.3529935089292556E-01 a       238     0    16     1    13
  1.1179439178891555E-01 a       239     0    16     1    14
 -3.1382619927301525E-01 a       240     0    16     1    15
  1.3653836195143426E-01 a       241     0    17     1     1
 -9.2702492907972944E-02 a       242     0    17     1     2
  8.2589432067882468E-02 a       243     0    17     1     3
 -4.4450209186753962E-03 a       244     0    17     1     4
 -2.1204123215847048E-01 a       245     0    17     1     5
  9.8077129287074780E-02 a       246     0    17     1     6
 -3.3952979735064698E-01 a       247     0    17     1     7
 -2.5722777911804502E-02 a       248     0    17     1     8
 -5.5470051044304448E-02 a       249     0    17     1     9
 -2.4218065557923438E-01 a       250     0    17     1    10
 -2.5138025261121077E-01 a       251     0    17     1    11
  2.9150310305016837E-02 a       252     0    17     1    12
  3.0538023603659975E-01 a       253     0    17     1    13
 -1.5578773448242650E-01 a       254     0    17     1    14
  2.5633464762153246E-01 a       255     0    17     1    15
 -1.8064265739508301E-02 a       256     0    18     1     1
 -2.1340477682027600E-01 a       257     0    18     1     2
 -2.6152473172999346E-01 a       258     0    18     1     3
  2.3155723872541212E-01 a       259     0    18     1     4
  4.3750905056971649E-02 a       260     0    18     1     5
  2.6692302274863627E-01 a       261     0    18     1     6
  3.3040328735322005E-01 a       262     0    18     1     7
  2.0489370411311600E-01 a       263     0    18     1     8
 -2.2662628730851608E-01 a       264     0    18     1     9
 -7.7115576582184988E-03 a       265     0    18     1    10
  2.9111571669470471E-01 a       266     0    18     1    11
