################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0516378430578577E-01 a       227     0    10     1     2
 -7.2161830720467002E-01 a       228     0    10     1     3
 -1.3923286488900835E+00 a       229     0    10     1     4
 -1.3368824024067707E+00 a       230     0    10     1     5
 -3.2761181468299849E-01 a       231     0    10     1     6
  8.4284159134072956E-01 a       232     0    10     1     7
  4.9833192890291544E-01 a       233     0    10     1     8
 -1.4233669856002920E+00 a       234     0    10     1     9
  3.3528387972310719E-01 a       235     0    10     1    10
 -8.1217748797573175E-01 a       236     0    10     1    11
  6.1574569894145503E-01 a       237     0    10     1    12
 -2.8974103108670912E-01 a       238     0    10     1    13
 -9.1464956208442005E-01 a       239     0    10     1    14
 -5.2835602907223789E-01 a       240     0    10     1    15
  3.7817259727933639E-01 a       241     0    10     1    16
 -6.4005562090254819E-01 a       242     0    10     1    17
  1.3256108577616993E-01 a       243     0    10     1    18
 -3.7180233168066978E-01 a       244     0    10     1    19
  1.2880914214392869E+00 a       245     0    10     1    20
  5.5025636914711511E-02 a       246     0    10     1    21
  8.1858432609019149E-01 a       247     0    10     1    22
 -2.7055639628331579E-01 a       248     0    10     1    23
 -3.0588726680061779E-01 a       249     0    10     1    24
  3.1772661117719730E-02 a       250     0    10     1    25
 -5.4616625124345197E-01 a       251     0    11     1     1
  3.3558676102017354E-01 a       252     0    11     1     2
 -2.7540394895232423E-01 a       253     0    11     1     3
  9.0812229103043707E-02 a       254     0    11     1     4
 -2.2946752922333086E-01 a       255     0    11     1     5
  6.4386721191441731E-01 a       256     0    11     1     6
  1.5172943414395490E-01 a       257     0    11     1     7
 -9.0929284810136701E-01 a       258     0    11     1     8
  4.2663665138038331E-01 a       259     0    11     1     9
 -5.7767315084636228E-01 a       260     0    11     1    10
 -2.0040021353529130E-01 a       261     0    11     1    11
 -3.3968147531701581E-01 a       262     0    11     1    12
  1.2025602930376558E+00 a       263     0    11     1    13
  1.1115178025667638E+00 a       264     0    11     1    14
  8.0372040573300352E-01 a       265     0    11     1    15
 -1.1167171365941324E-01 a       266     0    11     1    16
 -7.1069663195442712E-01 a       267     0    11     1    17
 -2.3534083005931411E-01 a       268     0    11     1    18
 -9.0217017240107911E-01 a       269     0    11     1    19
  1.3768493537127244E+00 a       270     0    11     1    20
  1.1017551119451810E-01 a       271     0    11     1    21
 -1.0085435637288374E+00 a       272     0    11     1    22
