################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3617492347592577E+01 a       164     0     7     1    14
 -6.2281368408293254E+00 a       165     0     7     1    15
 -7.0144165678829218E+00 a       166     0     7     1    16
  8.4019450387940964E-01 a       167     0     7     1    17
  1.2750846642660671E+00 a       168     0     7     1    18
  2.1518375379346409E+01 a       169     0     7     1    19
  2.4805157650409670E+00 a       170     0     7     1    20
 -1.5284103653782829E+01 a       171     0     7     1    21
  1.3876322681846805E+01 a       172     0     7     1    22
 -8.2914598840780513E+00 a       173     0     7     1    23
 -6.5011059729198255E+00 a       174     0     7     1    24
  6.5338854810664921E+00 a       175     0     7     1    25
  6.4928471851582548E-01 a       176     0     8     1     1
  1.4231803650348951E+01 a       177     0     8     1     2
  1.2089854233161248E+01 a       178     0     8     1     3
  1.8005198689807937E+01 a       179     0     8     1     4
  6.3001298550294473E+00 a       180     0     8     1     5
 -1.9652592389883395E+01 a       181     0     8     1     6
  2.0315045613129509E+01 a       182     0     8     1     7
 -7.4073165912027228E-01 a       183     0     8     1     8
 -5.4831092123513407E+00 a       184     0     8     1     9
  2.4679361177771771E+01 a       185     0     8     1    10
 -1.3348120410221909E+00 a       186     0     8     1    11
 -6.6880034823083285E+00 a       187     0     8     1    12
 -4.4250134947975840E-02 a       188     0     8     1    13
 -9.5938625939377271E+00 a       189     0     8     1    14
  5.6460501704762986E+00 a       190     0     8     1    15
 -1.5568564080354262E+01 a       191     0     8     1    16
 -1.8046830507412523E+01 a       192     0     8     1    17
  5.2012632785070538E+00 a       193     0     8     1    18
  2.4223706339486231E+01 a       194     0     8     1    19
  1.0464871903512476E+01 a       195     0     8     1    20
 -8.9516908617036712E+00 a       196     0     8     1    21
 -2.8339006434409018E+00 a       197     0     8     1    22
 -4.9755383799595103E+00 a       198     0     8     1    23
  1.2279036514798721E+01 a       199     0     8     1    24
 -2.3810853733842976E+01 a       200     0     8     1    25
 -4.9299077478069782E+00 a       201     0     9     1     1
 -3.4965694929435753E+00 a       202     0     9     1     2
 -5.8850286380208541E+00 a       203     0     9     1     3
 -3.4195242754546094E+00 a       204     0     9     1     4
  9.0769991176056308E+00 a       205     0     9     1     5
  2.7234269968668841E+00 a       206     0     9     1     6
 -7.7793104441632117E+00 a       207     0     9     1     7
 -7.2626450144900643E+00 a       208     0     9     1     8
  3.3037355727951541E+00 a       209     0     9     1     9
 -6.9185991955712591E+00 a       210     0     9     1    10
  1.9441995257460132E+00 a       211     0     9     1    11
 -4.8787461022631984E+00 a       212     0     9     1    12
  7.8969190993856575E+00 a       213     0     9     1    13
 -3.6597716097541531E+00 a       214     0     9     1    14
  6.9923739296809906E+00 a       215     0     9     1    15
  8.1382231881579248E+00 a       216     0     9     1    16
  1.8102187087487770E-01 a       217     0     9     1    17
  1.2135301158389338E+00 a       218     0     9     1    18
 -1.4671186911607906E+01 a       219     0     9     1    19
 -1.0149835113898979E+01 a       220     0     9     1    20
  1.2251207020017208E+01 a       221     0     9     1    21
 -1.2150474342301264E+01 a       222     0     9     1    22
 -7.9698236989461813E-01 a       223     0     9     1    23
  4.1188040239615678E+00 a       224     0     9     1    24
 -6.5538827240440085E+00 a       225     0     9     1    25
  5.7812582822520797E-01 a       226     0    10     1     1
 -4.1060843518669188E+00 a       227     0    10     1     2
 -1.9878384387169556E+00 a       228     0    10     1     3
 -2.3962177283054711E+00 a       229     0    10     1     4
  7.1333985419860646E+00 a       230     0    10     1     5
  6.2746594319955014E+00 a       231     0    10     1     6
 -9.1906026818128748E+00 a       232     0    10     1     7
 -1.4234513692153306E+00 a       233     0    10     1     8
  3.1672090662425116E+00 a       234     0    10     1     9
 -1.6095135078138594E+00 a       235     0    10     1    10
 -6.0216496971581890E+00 a       236     0    10     1    11
  5.1218873534936937E-01 a       237     0    10     1    12
  1.1952988121877961E+01 a       238     0    10     1    13
 -3.2027195695839361E+00 a       239     0    10     1    14
 -3.6471741888159093E+00 a       240     0    10     1    15
  1.1608476689016664E+01 a       241     0    10     1    16
  7.5063534187994883E+00 a       242     0    10     1    17
  5.0111858800154332E+00 a       243     0    10     1    18
 -7.5908147933140393E+00 a       244     0    10     1    19
  1.6192756673726203E+00 a       245     0    10     1    20
  8.8745012146822067E+00 a       246     0    10     1    21
 -8.1815841781586460E+00 a       247     0    10     1    22
 -3.1807349043324016E+00 a       248     0    10     1    23
 -9.4639432465524411E+00 a       249     0    10     1    24
  5.9509931188337752E+00 a       250     0    10     1    25
  7.6925123851959931E-02 a       251     0    11     1     1
  4.2085756549259798E+00 a       252     0    11     1     2
  3.1600831650756445E+00 a       253     0    11     1     3
  2.8960955129635955E+00 a       254     0    11     1     4
 -2.4784164743328607E+00 a       255     0    11     1     5
  1.7285661885117132E+00 a       256     0    11     1     6
  1.4526769623691167E+00 a       257     0    11     1     7
  4.8684718084492706E+00 a       258     0    11     1     8
 -8.4519649103910555E-01 a       259     0    11     1     9
  4.6524311074605889E+00 a       260     0    11     1    10
 -1.8311364472161287E+00 a       261     0    11     1    11
  3.8627529425907081E+00 a       262     0    11     1    12
