################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.0116732891805940E-01 a         1     0     1     1     1
 -1.1736443080949943E+01 a         2     0     1     1     2
  4.7782909972714602E+00 a         3     0     1     1     3
 -1.6486467744057570E+01 a         4     0     1     1     4
  2.5517947355401267E+00 a         5     0     1     1     5
  7.5613196838080166E+00 a         6     0     1     1     6
 -5.2735387439434467E+00 a         7     0     1     1     7
 -1.3099628496328726E+00 a         8     0     1     1     8
 -3.9366172424412516E+00 a         9     0     1     1     9
  9.9343389364644494E+00 a        10     0     1     1    10
  4.4332316180783042E+00 a        11     0     1     1    11
 -2.5438528239007785E+00 a        12     0     1     1    12
  3.3651363726162984E+00 a        13     0     1     1    13
 -1.8743788901202421E+01 a        14     0     1     1    14
  1.2660717076864756E+00 a        15     0     1     1    15
  6.9344391626981299E+00 a        16     0     1     1    16
  9.9271453634646367E-01 a        17     0     1     1    17
  8.3378775962055751E-01 a        18     0     1     1    18
 -1.0054313212806036E+01 a        19     0     1     1    19
  2.9137466501856366E+00 a        20     0     1     1    20
  3.9156118787100094E+00 a        21     0     1     1    21
  1.4453209732768086E+00 a        22     0     1     1    22
  4.9395049090092460E+00 a        23     0     1     1    23
  7.1616478263566545E+00 a        24     0     1     1    24
 -2.0785361194499488E+00 a        25     0     1     1    25
 -5.5563646059695380E+00 a        26     0     2     1     1
  6.3052528852204013E+00 a        27     0     2     1     2
  1.2276813405445519E+00 a        28     0     2     1     3
  4.5927684218225373E+00 a        29     0     2     1     4
 -9.9636547962023503E+00 a        30     0     2     1     5
 -7.9720784716114874E+00 a        31     0     2     1     6
 -9.3800597004211976E+00 a        32     0     2     1     7
 -1.2974743747360975E+01 a        33     0     2     1     8
 -7.5685308708520944E+00 a        34     0     2     1     9
 -2.0473719527191154E+01 a        35     0     2     1    10
  1.2810275003788683E+00 a        36     0     2     1    11
 -1.3996858530780987E+01 a        37     0     2     1    12
  2.0452006770295579E+01 a        38     0     2     1    13
  3.3278189080710931E+01 a        39     0     2     1    14
 -8.7559571987586970E+00 a        40     0     2     1    15
 -1.6649303036508119E+01 a        41     0     2     1    16
  9.4291997215602361E+00 a        42     0     2     1    17
  3.0645774295181543E+00 a        43     0     2     1    18
  1.3972689132860287E+01 a        44     0     2     1    19
 -1.2792075819655517E+01 a        45     0     2     1    20
 -7.0404829281982337E+00 a        46     0     2     1    21
  8.4906769039619547E+00 a        47     0     2     1    22
 -5.0576287155803286E+00 a        48     0     2     1    23
  3.4449007890626180E+00 a        49     0     2     1    24
 -1.4433722222711976E+01 a        50     0     2     1    25
  5.5745117070622632E+00 a        51     0     3     1     1
  2.1110893323758461E+01 a        52     0     3     1     2
 -2.9181045843220592E+00 a        53     0     3     1     3
  2.7302622904608992E+01 a        54     0     3     1     4
 -6.4196950144197640E+00 a        55     0     3     1     5
 -1.3779127053314754E+01 a        56     0     3     1     6
  1.7619519578434950E+01 a        57     0     3     1     7
  3.0171267761141429E+00 a        58     0     3     1     8
  1.3089247751376728E+01 a        59     0     3     1     9
  4.9098444473434455E+00 a        60     0     3     1    10
 -9.2321311233135148E+00 a        61     0     3     1    11
  8.4863939897719245E+00 a        62     0     3     1    12
 -6.3608133353035425E+00 a        63     0     3     1    13
  1.2625188939315054E+01 a        64     0     3     1    14
 -1.0887903296290999E+01 a        65     0     3     1    15
  3.1825292046547187E+00 a        66     0     3     1    16
 -2.3124909985361373E+00 a        67     0     3     1    17
 -3.6961144392702403E+00 a        68     0     3     1    18
  9.9708018127934448E+00 a        69     0     3     1    19
  6.0659295422780115E+00 a        70     0     3     1    20
  5.7821659347271908E+00 a        71     0     3     1    21
 -5.2904618598028774E-01 a        72     0     3     1    22
 -4.2960300565103866E+00 a        73     0     3     1    23
