################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3814188779290431E+00 a       181     0     8     1     6
  1.0160324863294588E+00 a       182     0     8     1     7
 -3.7624402488680214E-01 a       183     0     8     1     8
 -2.0001002057236408E-01 a       184     0     8     1     9
  1.3580344299300324E+00 a       185     0     8     1    10
  8.1967136445873057E-02 a       186     0     8     1    11
 -1.7657447391915786E+00 a       187     0     8     1    12
  1.6828458992949018E+00 a       188     0     8     1    13
  1.7108480693960313E+00 a       189     0     8     1    14
 -3.0102712245660512E-01 a       190     0     8     1    15
  7.1462136054979974E-01 a       191     0     8     1    16
  6.5357801443900077E-01 a       192     0     8     1    17
  7.6949828410288423E-01 a       193     0     8     1    18
  2.8130249680720304E-01 a       194     0     8     1    19
 -3.6094141127346091E-01 a       195     0     8     1    20
  1.5315179724838315E+00 a       196     0     8     1    21
  2.1869673147199932E-02 a       197     0     8     1    22
 -1.1839123219002545E+00 a       198     0     8     1    23
  2.6273244631137654E-01 a       199     0     8     1    24
 -2.9786466533803396E-01 a       200     0     8     1    25
 -2.8423806276941194E-01 a       201     0     9     1     1
  1.5182459071207557E+00 a       202     0     9     1     2
  1.0117936185726237E+00 a       203     0     9     1     3
  7.7597709991981445E-01 a       204     0     9     1     4
  2.0044073175914647E+00 a       205     0     9     1     5
 -3.0051919474603433E-01 a       206     0     9     1     6
  4.3862499672140409E-01 a       207     0     9     1     7
  1.5378988336897817E-01 a       208     0     9     1     8
 -2.9340386492649256E-01 a       209     0     9     1     9
  6.0369528188690535E-01 a       210     0     9     1    10
  1.6080117634296287E+00 a       211     0     9     1    11
 -2.5781038542659074E+00 a       212     0     9     1    12
  2.2856449746398799E+00 a       213     0     9     1    13
  2.7908141156908557E+00 a       214     0     9     1    14
  9.4397074903973854E-01 a       215     0     9     1    15
 -6.2441132967208157E-01 a       216     0     9     1    16
  4.7604712301386415E-01 a       217     0     9     1    17
  1.0794779806027370E+00 a       218     0     9     1    18
  2.9326477859013628E-01 a       219     0     9     1    19
 -8.6447554836389762E-01 a       220     0     9     1    20
  1.9534046462820254E+00 a       221     0     9     1    21
  6.6171444006364522E-01 a       222     0     9     1    22
 -1.6190252598095867E+00 a       223     0     9     1    23
 -1.1214274320290180E-01 a       224     0     9     1    24
 -7.7873766708465475E-01 a       225     0     9     1    25
  2.1922515273458129E-01 a       226     0    10     1     1
  6.1900571403456073E-01 a       227     0    10     1     2
  2.7917094717539399E-02 a       228     0    10     1     3
  8.6391795720088593E-02 a       229     0    10     1     4
  1.9807717572422867E+00 a       230     0    10     1     5
  7.8352980726175070E-01 a       231     0    10     1     6
 -2.1062674455157371E+00 a       232     0    10     1     7
  1.1749389745474137E+00 a       233     0    10     1     8
 -3.1676076872318992E+00 a       234     0    10     1     9
  8.4269331764199137E-02 a       235     0    10     1    10
 -1.6865214268857009E+00 a       236     0    10     1    11
  1.1857601578439116E+00 a       237     0    10     1    12
  1.5839429394128990E+00 a       238     0    10     1    13
 -3.5128972887231069E-01 a       239     0    10     1    14
 -1.3594967627177972E+00 a       240     0    10     1    15
 -2.4697479144904406E+00 a       241     0    10     1    16
 -3.6717766821821001E+00 a       242     0    10     1    17
 -2.0739154619538267E+00 a       243     0    10     1    18
 -4.1906488461252320E-02 a       244     0    10     1    19
  1.0143575179083719E+00 a       245     0    10     1    20
 -8.8332836755727784E-01 a       246     0    10     1    21
 -4.8443924636936542E-01 a       247     0    10     1    22
 -2.8628865345566710E+00 a       248     0    10     1    23
  1.4055097902341183E+00 a       249     0    10     1    24
 -2.6195950322194257E+00 a       250     0    10     1    25
  7.9679355222818660E-03 a       251     0    11     1     1
  9.7108654234050007E-01 a       252     0    11     1     2
  1.9025274067511575E+00 a       253     0    11     1     3
 -2.1464172477598469E+00 a       254     0    11     1     4
  2.0402343485064454E+00 a       255     0    11     1     5
  4.0734458067825621E+00 a       256     0    11     1     6
  2.3918993125104877E+00 a       257     0    11     1     7
 -1.9685457336367871E+00 a       258     0    11     1     8
 -2.0227347565404374E-01 a       259     0    11     1     9
  4.6255887685820225E+00 a       260     0    11     1    10
  4.8015843576594086E-01 a       261     0    11     1    11
  6.6042388553309872E-01 a       262     0    11     1    12
  2.6415482859443125E+00 a       263     0    11     1    13
 -3.2484790365838556E-01 a       264     0    11     1    14
 -1.2441413248612294E-01 a       265     0    11     1    15
 -1.4328677961766330E+00 a       266     0    11     1    16
  1.8974805922055420E+00 a       267     0    11     1    17
  8.0751889634880961E-02 a       268     0    11     1    18
  1.6950461845207432E+00 a       269     0    11     1    19
  9.0709393644411440E-01 a       270     0    11     1    20
 -1.3112506094733818E+00 a       271     0    11     1    21
  1.1604699323718992E+00 a       272     0    11     1    22
 -1.6241391554937650E+00 a       273     0    11     1    23
 -1.9985277917739905E-01 a       274     0    11     1    24
