begin
comment 
lattice   4.3300044700000001E+01   0.0000000000000000E+00   0.0000000000000000E+00
lattice   0.0000000000000000E+00   4.4998692699999999E+01   0.0000000000000000E+00
lattice   0.0000000000000000E+00   0.0000000000000000E+00   4.2425182200000002E+01
atom   3.4520548506176327E+00   6.4953514118403612E+00   1.0185182686319557E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   1.0757494795234478E-03  -8.1136616458475051E-03  -1.4615725023380752E-03
atom   2.5244848806974898E+00   4.1049989663337605E+01   2.3671232117177180E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   7.8654455038887697E-03  -3.5238397933609351E-04   1.7812039370898401E-03
atom   1.1193191940536424E+01   2.7602227605023493E+00   4.2026705264867523E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00   4.5113998872697101E-03  -2.8575636893147715E-03   1.5433486128823251E-03
atom   6.1611344861343795E+00   2.7979335921346209E+01   8.6080961359906443E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.5141930638709030E-03  -2.4247325846724795E-03  -2.4260317837500505E-03
atom   9.2612516412625734E+00   3.6831779356645747E+01   4.0140462420995561E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -1.8288569349835838E-04   3.1800875767620234E-03  -3.9738787279870683E-03
atom   2.5078374725268734E+01   2.8099107890323836E+01   3.2028300217395000E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   9.3753735708852759E-04   5.1812216314924883E-03  -1.6752923204681469E-03
atom   6.0676087984174352E+00   8.2555283618554114E+00   3.0344963904657021E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.3460836626651507E-03  -2.0717851064912494E-03   2.1622773455346519E-03
atom   3.9378247047059958E+01   1.6159376309253158E+01   2.8883885932931133E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   1.4807625589110130E-03   1.0510196837180954E-03  -2.2688299284999835E-03
atom   2.5431038097983471E+01   3.3847209831745992E+01   2.6872823226477252E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -4.5331475985143678E-04   5.5461229298504671E-04  -3.2828491323306334E-03
atom   2.6811903826404354E+01   3.4099972399661141E+01   6.8568519227169000E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -2.3264563652022341E-03  -1.4800360276007573E-03  -3.6468510555376387E-03
atom   1.0383511154382173E+01   4.3095472353816113E+01   2.1481808887456136E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   8.4985105331515740E-04  -5.1818010891796148E-04   2.6421593294193562E-03
atom   2.8940680431670827E+01   9.8645794129669504E+00   4.2113693583241371E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -2.2940354609011435E-03   4.1282679021848075E-03   8.8954225871923712E-04
atom   8.5901007894028343E+00   8.4593046218744181E+00   2.4857996569843692E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -1.1164309883313420E-03   3.8604783493594429E-03   3.4957067287302614E-03
atom   1.0251931463511372E+01   2.3538569943121420E+01   2.4125965085051039E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   4.7260530357863539E-04  -2.7794200150293227E-03   3.8139188353849170E-03
atom   2.8013043068393820E+01   5.7936600168418897E+00   1.9131127336453538E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   9.5755210468463081E-03  -7.3320445368892789E-04  -1.1228115497918093E-03
atom   3.1137825366430086E+01   4.8232236184361108E+00   1.4268097871086068E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -1.4315713392876930E-03  -8.8673480927059338E-04   1.1715662890165790E-02
atom   3.5655028868785990E+01   3.0228110443926756E+01   1.5208012552052947E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -3.4153215204603413E-03   9.5025969540961418E-04   4.9010545858741202E-03
atom   1.7308789171861605E+01   5.2772047583981516E+00   1.9593275989124830E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -3.4477451600576367E-05   4.2020403887937478E-03  -1.6106751123870153E-03
atom   1.1645664198552014E+01   2.1320303196251714E+01   3.3030544549476835E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00   3.0101757854560963E-04   2.5247272566340400E-03  -3.0738600717560610E-03
atom   1.8508068192862275E+01   1.8113706604397013E+01   2.1400739541504802E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -5.5916279544094647E-03   1.7742118978310885E-03  -2.4300731865005503E-03
atom   3.2341493018274662E+01   3.2648540187571037E+01   2.3705917210289307E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -3.1127886967975658E-03   2.7974216215357456E-03   2.3105939157955289E-03
atom   8.3846035592660719E+00   1.6300398129061247E+01   1.4146025857839284E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   1.5125827850675233E-03   7.6422065019416509E-03   3.3923432753534336E-04
atom   3.0041637132016209E+01   1.9131729480474839E+01   2.6196710381320759E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   7.5817250786499365E-04  -1.3020321509108410E-03   3.9519846984783086E-03
atom   1.7496751784572268E+01   1.0590926702532816E+01   2.0581003054538868E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -1.4381986657681957E-03  -6.7720911366835656E-03  -2.1037303458585430E-03
atom   3.3253151413863705E+01   9.9228671671566087E+00   1.3421426311186798E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.7371466478916368E-03   2.2895405495067874E-04  -5.1239322444934978E-03
atom   2.1235764562144261E+01   4.1374550846445970E+01   1.7263174567209514E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -1.2013708863028126E-03  -4.2436862039089644E-03   3.2638396211977228E-03
atom   1.8647384499852002E+01   2.8518108589667932E+01   3.6029083221144489E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -8.9384420466756750E-03  -3.3854471339787480E-03  -5.0187327643043921E-03
atom   6.9839929448412681E+00   3.8259348213616185E+01   3.0438790787703429E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -4.7313728413396830E-04  -5.3241992801866880E-03  -8.8013586294104652E-04
atom   8.4027063998429323E+00   8.5421344780326045E+00   3.3109095931757864E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -4.4424850938734085E-03   2.1114987057037210E-03  -1.0498072228437331E-03
atom   1.5047539882219247E+01   4.4605811783796788E+01   3.4948433729879525E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -2.8682838517773285E-04   1.6695875156056534E-03   1.2249703495777562E-03
atom   3.1676694781584537E+01   3.2906392915417615E+00   5.8334853634531925E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.3249009431830711E-03   2.2219489866644199E-03  -1.8913229017591851E-03
atom   4.2218062851914006E+01   1.8007092456553394E+01   2.0341663376279218E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -2.7975319945331770E-03  -8.9824575445565658E-04   1.4887833887214513E-03
atom   2.2517013824604494E+01   4.0681028293368179E+01   2.4335635804494160E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   3.4638399241102829E-03   2.8963076704632629E-03   2.1720618362519165E-03
atom   3.2824214048944995E+01   2.0510815091437877E+01   3.8068715000842246E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   1.1938636598715943E-03   2.0708806466067310E-03  -7.5339824481424726E-03
atom   1.0502124575852978E+01   9.7773021189452614E+00   4.0968848355374625E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   6.1870012733979823E-04  -5.2202784233835054E-03  -2.6380710632333999E-03
atom   3.8833279101015599E+01   3.9015856385235445E+01   4.2229733645147796E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -4.8925559808521511E-04  -1.9286970303546641E-03   2.1778570975933094E-03
atom   7.1186208765064531E+00   2.9783885941396218E+01   2.3327132991703611E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -5.0598775867657705E-03   3.2067612780227201E-04  -1.4191389402841517E-03
atom   3.6735335325515081E+01   8.1748743307272758E+00   2.1679693733299839E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -6.1192633458203756E-03   9.3983879272294471E-05   9.6143910620945542E-05
atom   1.0649024515967390E+01   1.4373017159562375E+01   1.3399114959220808E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00   1.2561384597488175E-03   8.6986054025853486E-03  -3.0859810081180963E-03
atom   2.2904905833202861E+01   9.0852539644434209E+00   2.2129481375463374E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -8.5306219283131160E-04   6.4581442368023823E-04  -1.0205273458554660E-03
atom   3.7692480602828446E+01   1.8223086921676217E+01   1.1903794289000373E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   3.4444158781184609E-03   7.9597417106995021E-03   6.1615911204128942E-03
atom   4.2769759298129507E+01   3.3884407283957209E+01   2.7762796571224289E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   3.4158661662528431E-04  -4.8562419005026159E-04   2.7746294075619623E-03
atom   2.5295448849865185E+01   3.4402541784591421E+01   3.5263010620303895E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.4479170266617995E-03   2.4647761456837434E-03  -1.1536269393754980E-03
atom   3.2800098017728459E+01   2.0891559787935741E+01   6.1150340893794208E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -3.9347957202240900E-04  -3.0675630970211556E-03  -3.3173239788374118E-03
atom   5.6957505552905907E+00   1.7736897509189316E+01   7.8940637986896967E+00 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -6.1815031113528086E-03   7.0859937634308832E-03   1.2858415776018589E-03
atom   3.9300278670973377E+01   2.6168614861709170E+01   1.8965166790809452E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -1.0243332563820758E-02  -4.5722907120732161E-03  -4.2771566290339073E-03
atom   1.1925428141789157E-01   4.4473319153542107E+01   3.7446111876752553E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.4525501516198638E-03   4.2326457826043235E-03  -1.2138242410040315E-03
atom   2.7636505133240107E+01   4.0327798809084896E+01   2.5980155136811351E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00  -2.0581485243968880E-03   1.0107691710596457E-02   6.9980089918870413E-03
atom   1.2964424317750600E+01   2.1908097033109769E+01   3.2281839112377156E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   4.3091291631008957E-03  -1.1173735720862096E-03   1.6688951943857749E-03
atom   1.5172184143335411E+01   9.6699692726427280E+00   3.4557067914570034E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   3.3191700831535983E-04  -5.0710822248766930E-03  -6.4157827416399405E-03
atom   7.1256631230126519E+00   3.5931888547805819E+01   1.7160183741161749E+01 Cm   0.0000000000000000E+00   0.0000000000000000E+00   2.0129017677989543E-03   3.6543788284289910E-03   1.7107793895955670E-02
