begin
comment Generated by ./lammpscdmp2nn.sh from states.cdmp2, TIMESTEP: 0
lattice   4.2754091658475225E+01   0.0000000000000000E+00   0.0000000000000000E+00
lattice   0.0000000000000000E+00   4.4431325466253561E+01   0.0000000000000000E+00
lattice   0.0000000000000000E+00   0.0000000000000000E+00   4.1890263426432355E+01
atom   1.9691135276389279E+01   1.4453834888379392E+01   2.9112175938850399E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.8906332013437439E+01   1.3278066185812559E+01   2.8027851083849757E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.8623591189447904E+01   1.5927934655531358E+01   2.9404894516821116E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.5666691030467199E+01   2.1939531429194719E+00   7.6422036591338243E+00  O   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.7177905018867357E+01   3.1628913202513438E+00   7.9758348078796635E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.4419093837592634E+01   3.4851463176777280E+00   7.2417139998095195E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   9.5983158709790874E+00   2.5079878316681757E+01   2.1941610127940802E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.0290239094503807E+01   2.6849417867435680E+01   2.1859973959003838E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.0280677080271840E+01   2.4495952941646557E+01   2.3469831651536161E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.1289942013277663E+01   5.8870449242505112E+00   2.3258749242502397E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   9.8083211361171507E+00   7.0024557741357114E+00   2.3863083659771839E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.2730045607300559E+01   6.7667880281142239E+00   2.4025600107192641E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.1286872772476638E+01   2.1687441963079198E+01   1.9560555200612797E+00  O   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.0920076930100162E+01   2.1475981608818877E+01   3.7581172575606878E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.0090109212574397E+01   2.2872489220958080E+01   1.2102297483245728E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   7.9805024314276789E+00   2.1738653541278079E+01   4.0169152514476473E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   7.0445210778518392E+00   2.0235376402635680E+01   3.9769475437389282E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   9.2300649394803518E+00   2.1141500083313279E+01   4.1368939636191200E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
