################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  9.1276783692295833E+00 a       117     0     5     1    17
 -2.9421845131571544E+01 a       118     0     5     1    18
  6.3817242676256996E+00 a       119     0     5     1    19
 -2.9801606432835164E+00 a       120     0     5     1    20
  2.0755176336730567E+01 a       121     0     5     1    21
 -4.3672804779796017E+00 a       122     0     5     1    22
 -2.1880038315299419E+01 a       123     0     5     1    23
 -2.1689384702552925E+01 a       124     0     5     1    24
  1.8876019657186994E+01 a       125     0     5     1    25
 -6.1497430380233515E+00 a       126     0     6     1     1
 -3.8833838047295304E+00 a       127     0     6     1     2
  1.8111619207265142E+00 a       128     0     6     1     3
  5.5942162875704360E-01 a       129     0     6     1     4
  3.7816995967860731E+00 a       130     0     6     1     5
 -1.9075606169501345E+01 a       131     0     6     1     6
 -7.1319281799914256E+00 a       132     0     6     1     7
 -3.0294020193169544E+00 a       133     0     6     1     8
  1.2081529086647162E+01 a       134     0     6     1     9
 -6.1774707768187103E+00 a       135     0     6     1    10
  2.2709378348513571E+01 a       136     0     6     1    11
 -1.4877417362527478E+01 a       137     0     6     1    12
  1.6590851835829632E+01 a       138     0     6     1    13
  5.6991345695930002E+00 a       139     0     6     1    14
  3.3212851857654634E+01 a       140     0     6     1    15
  1.6213252609465624E+01 a       141     0     6     1    16
 -8.9058948126993407E+00 a       142     0     6     1    17
  8.4488564316293875E+00 a       143     0     6     1    18
  2.0559954221586462E+01 a       144     0     6     1    19
  1.5206125579995775E+00 a       145     0     6     1    20
 -9.4916544682419559E+00 a       146     0     6     1    21
  4.5782055107651383E+00 a       147     0     6     1    22
  2.8346507086609090E+01 a       148     0     6     1    23
 -2.4868553455981687E+01 a       149     0     6     1    24
  2.0362731300696645E+01 a       150     0     6     1    25
 -1.1064770204057474E+01 a       151     0     7     1     1
  1.1517607529419385E+01 a       152     0     7     1     2
 -2.0521545370752547E+00 a       153     0     7     1     3
 -1.3180590567210295E+01 a       154     0     7     1     4
 -6.3901062502681496E+00 a       155     0     7     1     5
  7.7410567238514325E+00 a       156     0     7     1     6
  1.9966116292306453E+00 a       157     0     7     1     7
  9.1764426166701007E-01 a       158     0     7     1     8
 -1.7976534259807849E+01 a       159     0     7     1     9
 -1.4159963616196601E+01 a       160     0     7     1    10
  3.6573824966707451E+00 a       161     0     7     1    11
  4.6385042284514180E+00 a       162     0     7     1    12
 -2.4044067279217181E+01 a       163     0     7     1    13
  1.1584541647572435E+01 a       164     0     7     1    14
  8.1737538475864842E+00 a       165     0     7     1    15
  3.0068563497095319E-01 a       166     0     7     1    16
 -3.0036017643913859E+00 a       167     0     7     1    17
  2.3676291595122184E+01 a       168     0     7     1    18
  4.0893147103946399E+00 a       169     0     7     1    19
  4.1774033778387913E+00 a       170     0     7     1    20
 -5.5232532558313984E+01 a       171     0     7     1    21
  1.1857011072671675E+01 a       172     0     7     1    22
  1.0757686822676304E+01 a       173     0     7     1    23
  2.6281390653507948E+01 a       174     0     7     1    24
 -1.6801003954221496E+01 a       175     0     7     1    25
 -2.2091902893092090E+01 a       176     0     8     1     1
  1.0500981204246904E+00 a       177     0     8     1     2
  1.5499752723086797E+01 a       178     0     8     1     3
 -1.3051170295298968E+01 a       179     0     8     1     4
  8.3940504842651595E+00 a       180     0     8     1     5
  2.4790230100396506E+01 a       181     0     8     1     6
 -2.1459587226338236E+01 a       182     0     8     1     7
  4.4899969210774877E+00 a       183     0     8     1     8
 -1.0506199283149364E+00 a       184     0     8     1     9
 -1.5745795703257368E+01 a       185     0     8     1    10
 -7.0602363553361540E+00 a       186     0     8     1    11
  7.7152005936054886E+00 a       187     0     8     1    12
 -6.5456659655372418E-01 a       188     0     8     1    13
 -3.9493858791101855E+00 a       189     0     8     1    14
  1.9524819859139786E+01 a       190     0     8     1    15
 -1.8815142775361813E+00 a       191     0     8     1    16
 -2.6353169337068827E+01 a       192     0     8     1    17
 -1.1888801142166068E+01 a       193     0     8     1    18
  4.9382776248823035E+00 a       194     0     8     1    19
  1.0633632448342622E+01 a       195     0     8     1    20
 -1.7927585883271259E+01 a       196     0     8     1    21
  3.9262110096240175E+00 a       197     0     8     1    22
 -1.8881449756558435E+01 a       198     0     8     1    23
  2.3443293334003354E+01 a       199     0     8     1    24
 -2.7705602597689555E+01 a       200     0     8     1    25
  6.2368036963800249E+00 a       201     0     9     1     1
 -1.8195712764348226E+01 a       202     0     9     1     2
 -8.3241751969447311E+00 a       203     0     9     1     3
  9.5853750240368392E+00 a       204     0     9     1     4
  9.8793321388791693E+00 a       205     0     9     1     5
 -1.0161922410956526E+01 a       206     0     9     1     6
  4.3596431170912933E+00 a       207     0     9     1     7
  4.3053262168250122E+00 a       208     0     9     1     8
  5.9519672201801495E+00 a       209     0     9     1     9
  1.2713811374532719E+01 a       210     0     9     1    10
