begin
comment Generated from -, TIMESTEP: 20000000
lattice   4.2888632301285426E+01   0.0000000000000000E+00   0.0000000000000000E+00
lattice   0.0000000000000000E+00   4.4571144109503649E+01   0.0000000000000000E+00
lattice   0.0000000000000000E+00   0.0000000000000000E+00   4.2022085732793251E+01
atom   3.3161137848673654E+01   1.3927124396757034E+01   1.0505195708760620E+00  O   0.0000000000000000E+00   0.0000000000000000E+00  -2.8966030062366786E-02   2.7209599774412358E-03   3.9737021445979022E-03
atom   3.2223644714191565E+01   1.4287155019578089E+01   2.6234312277860092E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   7.9877423752479759E-03   3.3297604748885024E-03  -1.0163833042173860E-02
atom   3.4910646302419877E+01   1.4014769894796297E+01   1.5894694639506219E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   1.1806902826331749E-02  -9.4962509650420770E-03   6.6334365831265214E-03
atom   1.7330051657448287E+01   2.4407356556652555E+01   4.7445732228086959E+00  O   0.0000000000000000E+00   0.0000000000000000E+00   1.5811460277845391E-03   1.5010841412183462E-03  -1.9125345585991278E-02
atom   1.8487357735697664E+01   2.2963605791193348E+01   4.4120381152198815E+00  H   0.0000000000000000E+00   0.0000000000000000E+00  -5.5904666061025567E-03   8.9440761861618659E-03  -2.2307010253202961E-03
atom   1.7365124974473058E+01   2.5403998119091266E+01   3.1352446535935612E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   3.0173737498854130E-04  -1.0125957462634342E-02   1.3857355934526873E-02
atom   3.4769483760299728E+01   3.2926619908541518E+01   1.2372660627730504E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -7.8096712558967671E-04  -1.6708813976931370E-03  -4.6967806593604744E-03
atom   3.4668761357421488E+01   3.4522871572917659E+01   1.3292182466689656E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   2.2427460962975597E-03  -5.0824240654465877E-03   2.8314700994836396E-03
atom   3.5955475881245007E+01   3.1813193271095756E+01   1.3236681210169323E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   1.4370209345337681E-03   6.0023390484798475E-03   6.1252679756137551E-04
atom   1.0812424019943743E+01   3.0812961229004717E+01   1.9094964502678618E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -2.3470427905371463E-03  -3.6377522521246236E-02  -2.5116071793401789E-02
atom   1.1842551529455680E+01   2.9323101145905188E+01   1.8553784732767351E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -5.4041601211747428E-03   2.6031776120279855E-02   1.3699383192364393E-02
atom   1.1789072279897438E+01   3.2006890199707755E+01   2.0046309329714120E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   2.2318059210811134E-02   1.1576413172309452E-02   1.1881649814830975E-02
atom   2.1386254315196847E+01   2.1217120899259594E+01   3.0228626404759456E+00  O   0.0000000000000000E+00   0.0000000000000000E+00  -3.7211047627944229E-03  -3.0535038018364675E-02  -6.9418304222511528E-03
atom   2.1346381093794772E+01   1.9282230311885673E+01   3.2870841483640416E+00  H   0.0000000000000000E+00   0.0000000000000000E+00  -1.3953553121442792E-03   3.0014416067258659E-02   2.7480041531564464E-03
atom   2.1361687875470448E+01   2.1399101525848234E+01   1.1655887745545197E+00  H   0.0000000000000000E+00   0.0000000000000000E+00  -1.0411398826098398E-03   2.7882151104235639E-04   4.4191031441445589E-03
atom   1.4792810865244368E+01   4.2842579845182939E+01   8.0803933814725681E+00  O   0.0000000000000000E+00   0.0000000000000000E+00  -3.3665987871872522E-03  -6.8577288740309921E-03  -2.8876784186482096E-02
atom   1.3450538393116526E+01   4.1982376509532386E+01   7.0313686106326330E+00  H   0.0000000000000000E+00   0.0000000000000000E+00  -3.9991664005394403E-03   2.4098585882657078E-03   1.9900867578244715E-02
atom   1.5871731103505200E+01   4.3069535953732220E+01   6.5522285496611943E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   9.5984017107607067E-03   3.9723373179982382E-03   1.6757485584924722E-02
atom   8.1785426333084335E+00   1.6195872900012731E+01   3.7307067826709321E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   3.2219750123846980E-02  -2.5232964368514989E-02   1.1869876000272317E-02
atom   1.0031078955814927E+01   1.5612023114022840E+01   3.7156834599151715E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -3.2139503170264025E-02   1.5163248721496001E-02  -5.8178449476993487E-03
atom   7.6761778381648798E+00   1.5178538836419849E+01   3.8874028736027078E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   2.4854739876094436E-03   1.2171976609879754E-02  -1.3594761635027736E-02
atom   3.3509792320175251E+01   3.0109794134989830E+01   3.7570684622234914E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -2.4366984114817386E-02   4.0565735907979938E-03  -1.8630608770253753E-02
atom   3.4543094569590288E+01   2.9481082250607272E+01   3.8921460861960362E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   3.2145429403138523E-03  -4.6021390788914479E-03   1.6444433411725690E-02
atom   3.1676946943972524E+01   3.0082582078677511E+01   3.8038769785329478E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   1.7672749227715136E-02  -5.4774642137957914E-03   6.2134679695512408E-03
atom   1.6668307360264386E+01   3.7874111896825191E+01   2.9786713708618439E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -8.5670070269519907E-03  -1.6322015049421015E-02   1.5305810533427134E-02
atom   1.4948051867053890E+01   3.7695343804662308E+01   3.0602508480148206E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   1.5623918606992377E-02   1.2907452028740331E-02  -8.9209921928810349E-03
atom   1.7528775257573535E+01   3.6826447728800872E+01   3.1080987136973160E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   2.5244839795231680E-03   2.4442415972083529E-03  -1.0719182793553356E-02
atom   2.1470914045946287E+01   2.4488614780362951E+01   2.9709423909786921E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -2.2891817600688102E-02   2.5787240147435258E-02   3.8524086274509525E-02
atom   2.0239946443040363E+01   2.4828954456880229E+01   3.1156198237058600E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   1.9217837385631615E-02   3.2269207224853644E-03  -2.2793479210423458E-02
atom   2.1131708205108687E+01   2.2764806602022794E+01   2.9374375466441478E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -1.1030583846457888E-03  -3.1710952401599594E-02  -1.1400678629961167E-02
atom   1.7168839121059122E+01   3.4068581410592550E+01   2.5587175323697000E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -1.9716380198621590E-02  -2.8374406181889303E-03   1.1055440948111428E-02
atom   1.7193197690910914E+01   3.5648203485000060E+01   2.6524668458179079E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -5.6175370688723658E-03   4.3597476714221633E-03   9.1269257814504765E-03
atom   1.8700122000989616E+01   3.4153997031795107E+01   2.4662343354304685E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   2.3360267204542044E-02  -3.0934051191527892E-03  -1.8122620227859900E-02
atom   6.3288786945237927E+00   2.4841048704130152E+01   4.0656040479257477E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   1.2679921090770185E-02   1.5581390888057490E-03  -2.7633020507912540E-02
atom   7.4482579692878730E+00   2.5986978631060069E+01   4.1613942655973801E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -6.2061581015624258E-03  -8.0051696813360999E-03  -9.6006017186329798E-03
atom   6.8276530100150259E+00   2.4989392205554950E+01   3.8807132430925954E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -6.5091617379989296E-03   4.6328213267968245E-03   3.6544684670864851E-02
atom   1.2172081972493343E+01   1.4276137916223862E+01   2.3444414861715078E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -3.4555309289341168E-03  -1.6583912379098033E-02   2.4679525126150452E-02
atom   1.2115144524112083E+01   1.3810925136851163E+01   2.1647852227262117E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -1.7677000842540444E-03  -6.1042096360707768E-04  -5.6590389500863238E-03
atom   1.1244396516640496E+01   1.2865230590952731E+01   2.4343735528314600E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   6.0034635891685114E-03   1.9380785153974369E-02  -1.1277765663547348E-02
atom   6.0124062590637779E+00   2.5971957785093225E+00   3.4791086453499396E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -6.7148057925519547E-04   3.0152567310153529E-03  -2.4082803307522830E-02
atom   5.1885612542082900E+00   3.7328078007541547E+00   3.3564465220698928E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   3.5386176797931085E-03   7.6533010428282517E-03   1.1232739799243770E-02
atom   6.2967911447888492E+00   1.2264451335601871E+00   3.3571835152616842E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   2.6682342751926961E-03  -8.4385940568728734E-03   6.2721569092616166E-03
atom   2.1949203730157969E+01   1.5764448423894489E+01   1.7710022014472148E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -2.7681629775160917E-03   3.1378320682778474E-02  -3.6782644500318117E-02
atom   2.1741522828163248E+01   1.7518378836791477E+01   1.6935253197285483E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   5.7198933874009848E-03  -3.4183493487981095E-02   8.6111398733362491E-03
atom   2.2147624974101969E+01   1.6219116531446168E+01   1.9439707241085323E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   3.7422675183335138E-03  -1.3246518934634775E-03   2.4902561884752785E-02
atom   3.0637597570932535E+01   3.1710867077793545E+00   2.2652997557298441E+01  O   0.0000000000000000E+00   0.0000000000000000E+00   1.1165308825245003E-02   7.6696438749757649E-03  -6.0811050467589535E-02
atom   3.1780314963436680E+01   1.7544610712303657E+00   2.2845560650230759E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   7.0506325792731011E-03  -1.7059873339893169E-02   1.8589313080370210E-02
atom   3.0807483950271251E+01   3.1914957500135945E+00   2.0691272858838765E+01  H   0.0000000000000000E+00   0.0000000000000000E+00  -1.4680373323693792E-02   1.2473915385042196E-02   4.0820406744700832E-02
atom   1.0923785580949650E+01   4.3691255851423428E+01   1.0872577366238267E+00  O   0.0000000000000000E+00   0.0000000000000000E+00  -2.2135890029494714E-02  -2.7171684714111192E-02  -8.5594001968856710E-03
atom   1.1451208144614130E+01   4.3235831853418631E+01   4.1429127440185965E+01  H   0.0000000000000000E+00   0.0000000000000000E+00   1.2537824032253573E-03  -1.9989086221816866E-03  -6.4080875630334894E-03
atom   1.1666769204582621E+01   7.1029478627785880E-01   1.4291696652835963E+00  H   0.0000000000000000E+00   0.0000000000000000E+00   1.8794114475506354E-02   3.5240983887509542E-02   5.8335014065085773E-03
atom   1.3203655596858692E+00   8.3182849537773382E+00   3.9203219028360834E+01  O   0.0000000000000000E+00   0.0000000000000000E+00  -4.1753223452311340E-02  -1.8466888871425786E-02  -5.0907648802221310E-02
