################################################################################
# Energy contributions calculated from NNP.
################################################################################
# Col  Name      Description
################################################################################
# 1    index     Atom index.
# 2    e         Element of atom.
# 3    charge    Atomic charge (not used).
# 4    Ennp_atom Atomic energy contribution (physical units, no mean or offset energy added).
################################################################################
#        1  2                3                4
#    index  e           charge        Ennp_atom
###############################################
       570  O   0.00000000E+00   1.33837384E-02
       571  H   0.00000000E+00  -3.33388683E-03
       572  H   0.00000000E+00  -9.85305209E-03
       573  O   0.00000000E+00  -1.08460494E-03
       574  H   0.00000000E+00  -5.70289229E-03
       575  H   0.00000000E+00  -1.97113733E-04
       576  O   0.00000000E+00   1.04981163E-02
       577  H   0.00000000E+00  -8.56937195E-03
       578  H   0.00000000E+00  -1.18684253E-02
       579  O   0.00000000E+00   2.02540895E-02
       580  H   0.00000000E+00  -5.16323749E-03
       581  H   0.00000000E+00  -1.38294652E-03
       582  O   0.00000000E+00   1.36010985E-02
       583  H   0.00000000E+00  -3.30814116E-03
       584  H   0.00000000E+00  -4.03862392E-03
       585  O   0.00000000E+00   2.52953492E-02
       586  H   0.00000000E+00  -7.25155878E-03
       587  H   0.00000000E+00  -7.28189933E-03
       588  O   0.00000000E+00   2.09831928E-02
       589  H   0.00000000E+00  -2.68705409E-03
       590  H   0.00000000E+00  -1.15710179E-02
       591  O   0.00000000E+00   2.07335724E-02
       592  H   0.00000000E+00  -1.03513638E-02
       593  H   0.00000000E+00  -3.33787748E-03
       594  O   0.00000000E+00   4.85405141E-03
       595  H   0.00000000E+00  -4.71078977E-03
       596  H   0.00000000E+00  -4.20125279E-03
       597  O   0.00000000E+00   6.19116940E-03
       598  H   0.00000000E+00  -7.57264787E-03
       599  H   0.00000000E+00  -3.32560291E-03
       600  O   0.00000000E+00   5.62373334E-04
       601  H   0.00000000E+00  -8.89074677E-03
       602  H   0.00000000E+00  -4.83212905E-03
       603  O   0.00000000E+00   1.57409927E-02
       604  H   0.00000000E+00  -3.34584669E-03
       605  H   0.00000000E+00  -9.09829742E-03
       606  O   0.00000000E+00   1.33969729E-02
       607  H   0.00000000E+00  -4.76744491E-03
       608  H   0.00000000E+00  -9.36402171E-03
       609  O   0.00000000E+00   3.16144776E-02
       610  H   0.00000000E+00  -1.03883182E-02
       611  H   0.00000000E+00  -1.26679948E-02
       612  O   0.00000000E+00   1.75931125E-02
       613  H   0.00000000E+00  -9.28361679E-03
       614  H   0.00000000E+00  -1.02004125E-02
       615  O   0.00000000E+00   6.14746038E-04
       616  H   0.00000000E+00  -3.07134183E-03
       617  H   0.00000000E+00  -6.59422684E-03
       618  O   0.00000000E+00   2.01407867E-02
       619  H   0.00000000E+00  -1.12198098E-03
       620  H   0.00000000E+00  -7.91668016E-03
       621  O   0.00000000E+00   4.95257370E-04
       622  H   0.00000000E+00  -3.94781997E-03
       623  H   0.00000000E+00  -9.55814442E-03
       624  O   0.00000000E+00   5.69241084E-03
       625  H   0.00000000E+00  -5.65768617E-03
       626  H   0.00000000E+00  -7.51169600E-03
       627  O   0.00000000E+00   1.16297786E-02
       628  H   0.00000000E+00  -6.50221205E-03
       629  H   0.00000000E+00  -7.26895352E-03
       630  O   0.00000000E+00   1.19755108E-02
       631  H   0.00000000E+00  -5.80329470E-03
       632  H   0.00000000E+00  -6.81156583E-03
       633  O   0.00000000E+00  -2.04638837E-03
       634  H   0.00000000E+00  -2.82733376E-03
       635  H   0.00000000E+00  -8.10210331E-03
       636  O   0.00000000E+00   1.78710418E-02
       637  H   0.00000000E+00  -1.05813582E-02
       638  H   0.00000000E+00  -8.93799947E-03
       639  O   0.00000000E+00   1.51012755E-02
       640  H   0.00000000E+00  -1.20357247E-02
       641  H   0.00000000E+00  -7.70047711E-03
       642  O   0.00000000E+00   2.44935033E-02
       643  H   0.00000000E+00  -9.01635199E-03
       644  H   0.00000000E+00  -6.49745676E-03
       645  O   0.00000000E+00   1.54920262E-02
       646  H   0.00000000E+00  -9.14942554E-03
       647  H   0.00000000E+00  -9.17605574E-03
       648  O   0.00000000E+00   1.05844833E-02
       649  H   0.00000000E+00  -6.86714224E-03
       650  H   0.00000000E+00  -5.42619023E-03
       651  O   0.00000000E+00   1.42069952E-02
       652  H   0.00000000E+00  -1.02237547E-02
       653  H   0.00000000E+00  -5.18022474E-03
       654  O   0.00000000E+00  -6.04028747E-03
       655  H   0.00000000E+00  -8.64367543E-03
       656  H   0.00000000E+00  -4.99988369E-03
       657  O   0.00000000E+00   8.92918982E-03
       658  H   0.00000000E+00  -5.56962404E-03
       659  H   0.00000000E+00  -4.26046507E-03
       660  O   0.00000000E+00   5.75830135E-03
       661  H   0.00000000E+00  -3.41734075E-03
       662  H   0.00000000E+00  -9.04010882E-03
       663  O   0.00000000E+00  -9.30368560E-03
       664  H   0.00000000E+00  -2.89065993E-03
       665  H   0.00000000E+00  -6.90806291E-04
       666  O   0.00000000E+00   3.28431188E-03
       667  H   0.00000000E+00  -6.12044798E-03
       668  H   0.00000000E+00  -1.09786725E-02
       669  O   0.00000000E+00   1.05419224E-02
       670  H   0.00000000E+00  -8.47141940E-03
       671  H   0.00000000E+00  -1.96608972E-03
       672  O   0.00000000E+00   1.68165889E-02
       673  H   0.00000000E+00  -7.56868053E-03
       674  H   0.00000000E+00  -7.12392938E-03
       675  O   0.00000000E+00   7.66410959E-03
       676  H   0.00000000E+00  -8.18555149E-03
       677  H   0.00000000E+00  -1.09099071E-03
       678  O   0.00000000E+00   1.42794032E-02
       679  H   0.00000000E+00  -1.15142076E-02
       680  H   0.00000000E+00  -3.74458355E-03
       681  O   0.00000000E+00   1.47183241E-02
       682  H   0.00000000E+00  -7.88919459E-03
       683  H   0.00000000E+00  -8.80791982E-03
       684  O   0.00000000E+00   9.62526373E-03
       685  H   0.00000000E+00  -3.35366225E-03
       686  H   0.00000000E+00  -4.76496696E-03
       687  O   0.00000000E+00   9.36860609E-03
       688  H   0.00000000E+00  -4.73973559E-03
       689  H   0.00000000E+00  -9.76703663E-03
       690  O   0.00000000E+00   5.16708966E-03
       691  H   0.00000000E+00  -9.83251869E-03
       692  H   0.00000000E+00  -8.79838981E-03
       693  O   0.00000000E+00   1.46215645E-02
       694  H   0.00000000E+00  -5.80044040E-03
       695  H   0.00000000E+00  -8.16085383E-03
       696  O   0.00000000E+00   1.98697903E-02
       697  H   0.00000000E+00  -1.24484291E-02
       698  H   0.00000000E+00  -7.85153160E-03
       699  O   0.00000000E+00   6.72692080E-03
       700  H   0.00000000E+00  -1.01228177E-02
       701  H   0.00000000E+00  -4.29751307E-03
       702  O   0.00000000E+00  -6.72188040E-04
       703  H   0.00000000E+00  -1.00693520E-02
       704  H   0.00000000E+00  -3.15673174E-03
       705  O   0.00000000E+00   1.02386585E-02
       706  H   0.00000000E+00  -7.45564341E-03
       707  H   0.00000000E+00  -1.20095333E-02
       708  O   0.00000000E+00   1.73041451E-02
       709  H   0.00000000E+00  -8.05296951E-03
       710  H   0.00000000E+00  -6.50196153E-04
       711  O   0.00000000E+00  -5.55903388E-03
       712  H   0.00000000E+00  -3.16289852E-03
       713  H   0.00000000E+00  -2.33494810E-03
       714  O   0.00000000E+00   7.74191445E-03
       715  H   0.00000000E+00  -1.13368611E-02
       716  H   0.00000000E+00  -4.45775921E-03
       717  O   0.00000000E+00   9.23836343E-03
       718  H   0.00000000E+00  -6.71256556E-03
       719  H   0.00000000E+00  -8.51295586E-03
       720  O   0.00000000E+00   6.63468359E-03
       721  H   0.00000000E+00  -7.85497349E-03
       722  H   0.00000000E+00  -4.64401492E-03
       723  O   0.00000000E+00   3.15932707E-03
       724  H   0.00000000E+00  -5.40101171E-03
       725  H   0.00000000E+00  -9.50198442E-03
       726  O   0.00000000E+00  -7.62435702E-04
       727  H   0.00000000E+00  -8.69337050E-03
       728  H   0.00000000E+00  -6.01167810E-03
       729  O   0.00000000E+00   1.91309160E-02
       730  H   0.00000000E+00  -2.39379731E-03
       731  H   0.00000000E+00  -1.07971695E-02
       732  O   0.00000000E+00   1.19708847E-02
       733  H   0.00000000E+00  -6.95269302E-03
       734  H   0.00000000E+00  -1.03212703E-02
       735  O   0.00000000E+00   9.26863632E-03
       736  H   0.00000000E+00  -7.39366854E-03
       737  H   0.00000000E+00  -2.33241950E-03
       738  O   0.00000000E+00   8.97822576E-03
       739  H   0.00000000E+00  -2.49014408E-03
       740  H   0.00000000E+00  -4.41999221E-03
       741  O   0.00000000E+00   3.62325064E-05
       742  H   0.00000000E+00  -6.68643470E-03
       743  H   0.00000000E+00  -3.55798884E-03
       744  O   0.00000000E+00   1.65170956E-02
       745  H   0.00000000E+00  -1.24053440E-02
       746  H   0.00000000E+00  -6.88488765E-03
       747  O   0.00000000E+00   3.09279849E-03
       748  H   0.00000000E+00  -5.24794658E-03
       749  H   0.00000000E+00  -4.50530184E-03
       750  O   0.00000000E+00   1.25650690E-02
       751  H   0.00000000E+00  -1.10858438E-02
       752  H   0.00000000E+00  -1.33096000E-02
       753  O   0.00000000E+00   1.85830631E-02
       754  H   0.00000000E+00  -7.69976095E-03
       755  H   0.00000000E+00  -8.51187999E-03
       756  O   0.00000000E+00   1.87211579E-02
       757  H   0.00000000E+00  -3.97158692E-03
       758  H   0.00000000E+00  -1.20335942E-02
       759  O   0.00000000E+00   4.21427996E-03
       760  H   0.00000000E+00  -6.43336539E-03
       761  H   0.00000000E+00  -7.07046558E-03
       762  O   0.00000000E+00   1.29602333E-02
       763  H   0.00000000E+00  -6.00489490E-03
       764  H   0.00000000E+00  -4.67168891E-03
       765  O   0.00000000E+00   2.00568979E-02
       766  H   0.00000000E+00  -7.48277687E-03
       767  H   0.00000000E+00  -3.00766603E-03
       768  O   0.00000000E+00   1.44606398E-02
       769  H   0.00000000E+00  -8.91974937E-03
       770  H   0.00000000E+00  -7.52023146E-03
       771  O   0.00000000E+00   1.53828162E-02
       772  H   0.00000000E+00  -4.91314060E-03
       773  H   0.00000000E+00  -5.74136545E-03
       774  O   0.00000000E+00   6.09916304E-03
       775  H   0.00000000E+00  -1.02382765E-02
       776  H   0.00000000E+00  -7.84950662E-03
       777  O   0.00000000E+00  -4.26452273E-03
       778  H   0.00000000E+00  -2.62590253E-03
       779  H   0.00000000E+00  -3.00479117E-03
       780  O   0.00000000E+00   1.98549320E-03
       781  H   0.00000000E+00  -8.02751079E-03
       782  H   0.00000000E+00  -9.55391313E-03
       783  O   0.00000000E+00   7.66706464E-04
       784  H   0.00000000E+00  -4.19562022E-03
       785  H   0.00000000E+00  -4.91136534E-03
       786  O   0.00000000E+00   4.19578384E-03
       787  H   0.00000000E+00  -3.77612718E-03
       788  H   0.00000000E+00  -5.63266009E-03
       789  O   0.00000000E+00  -1.76591228E-04
       790  H   0.00000000E+00  -2.57167194E-03
       791  H   0.00000000E+00  -1.03093533E-02
       792  O   0.00000000E+00   1.99091440E-02
       793  H   0.00000000E+00  -7.87267230E-03
       794  H   0.00000000E+00  -1.26431193E-02
       795  O   0.00000000E+00   4.64327460E-03
       796  H   0.00000000E+00  -1.07048778E-02
       797  H   0.00000000E+00  -6.20717444E-03
       798  O   0.00000000E+00  -1.71500389E-03
       799  H   0.00000000E+00  -4.26934489E-03
       800  H   0.00000000E+00  -3.41645916E-03
       801  O   0.00000000E+00   9.33208575E-03
       802  H   0.00000000E+00  -9.73172689E-03
       803  H   0.00000000E+00  -7.77113176E-03
       804  O   0.00000000E+00   1.24893830E-02
       805  H   0.00000000E+00  -6.92179918E-03
       806  H   0.00000000E+00  -1.89986112E-03
       807  O   0.00000000E+00   1.78416488E-02
       808  H   0.00000000E+00  -9.65198072E-03
       809  H   0.00000000E+00  -9.37487947E-03
       810  O   0.00000000E+00   3.97097348E-03
       811  H   0.00000000E+00  -7.59658305E-03
       812  H   0.00000000E+00  -3.62872976E-03
       813  O   0.00000000E+00   9.58670044E-03
       814  H   0.00000000E+00  -7.46165535E-03
       815  H   0.00000000E+00  -3.06989375E-03
       816  O   0.00000000E+00   1.65876318E-02
       817  H   0.00000000E+00  -8.49445158E-03
       818  H   0.00000000E+00  -9.99244930E-03
       819  O   0.00000000E+00   1.59268793E-02
       820  H   0.00000000E+00  -1.05773228E-02
       821  H   0.00000000E+00  -8.71561462E-03
       822  O   0.00000000E+00   1.16131959E-03
       823  H   0.00000000E+00  -4.92307642E-03
       824  H   0.00000000E+00  -3.40778769E-03
       825  O   0.00000000E+00   3.66912283E-03
       826  H   0.00000000E+00  -6.16184345E-03
       827  H   0.00000000E+00  -4.92447927E-03
       828  O   0.00000000E+00   2.11730102E-02
       829  H   0.00000000E+00  -5.97236289E-03
       830  H   0.00000000E+00  -6.86871454E-03
       831  O   0.00000000E+00   1.35404775E-02
       832  H   0.00000000E+00  -6.08612535E-03
       833  H   0.00000000E+00  -7.90787214E-03
       834  O   0.00000000E+00   3.48867982E-03
       835  H   0.00000000E+00  -5.98466777E-03
       836  H   0.00000000E+00  -8.39575239E-03
       837  O   0.00000000E+00   5.97358836E-03
       838  H   0.00000000E+00  -3.18245537E-03
       839  H   0.00000000E+00  -9.16620974E-03
       840  O   0.00000000E+00   6.40184883E-03
       841  H   0.00000000E+00  -8.10515846E-04
       842  H   0.00000000E+00  -1.46065652E-02
       843  O   0.00000000E+00   1.20791019E-02
       844  H   0.00000000E+00  -6.49687794E-03
       845  H   0.00000000E+00  -7.47654503E-03
       846  O   0.00000000E+00   1.07208307E-02
       847  H   0.00000000E+00  -1.42362461E-03
       848  H   0.00000000E+00  -7.84926929E-03
       849  O   0.00000000E+00   7.26254472E-03
       850  H   0.00000000E+00  -9.24745923E-03
       851  H   0.00000000E+00  -8.60040525E-03
       852  O   0.00000000E+00   1.58394904E-02
       853  H   0.00000000E+00  -7.53614121E-03
       854  H   0.00000000E+00  -8.57837635E-03
       855  O   0.00000000E+00   1.70824100E-02
       856  H   0.00000000E+00  -1.15347210E-02
       857  H   0.00000000E+00  -7.64291257E-03
       858  O   0.00000000E+00   6.97232203E-03
       859  H   0.00000000E+00  -7.17058435E-03
       860  H   0.00000000E+00  -9.53421006E-03
       861  O   0.00000000E+00   1.40449976E-02
       862  H   0.00000000E+00  -9.30486159E-03
       863  H   0.00000000E+00  -8.69454078E-03
       864  O   0.00000000E+00   9.98362662E-03
       865  H   0.00000000E+00  -8.63080920E-03
       866  H   0.00000000E+00  -3.58764969E-03
       867  O   0.00000000E+00   1.74324431E-02
       868  H   0.00000000E+00  -9.08759417E-03
       869  H   0.00000000E+00  -8.10262802E-03
       870  O   0.00000000E+00   3.11588413E-02
       871  H   0.00000000E+00  -1.07319637E-02
       872  H   0.00000000E+00  -9.19003114E-03
       873  O   0.00000000E+00   1.21232886E-02
       874  H   0.00000000E+00  -6.47790521E-03
       875  H   0.00000000E+00  -1.10060370E-02
       876  O   0.00000000E+00   1.56595044E-02
       877  H   0.00000000E+00  -8.90159473E-03
       878  H   0.00000000E+00  -9.03486776E-03
       879  O   0.00000000E+00   2.98027351E-03
       880  H   0.00000000E+00  -6.01300593E-03
       881  H   0.00000000E+00  -8.91962701E-03
       882  O   0.00000000E+00   1.47602030E-02
       883  H   0.00000000E+00  -1.06592446E-02
       884  H   0.00000000E+00  -1.27552175E-02
       885  O   0.00000000E+00   1.29062075E-02
       886  H   0.00000000E+00  -4.91334701E-03
       887  H   0.00000000E+00  -1.11604069E-02
       888  O   0.00000000E+00   9.07211232E-03
       889  H   0.00000000E+00  -7.14762118E-03
       890  H   0.00000000E+00  -9.44664416E-03
       891  O   0.00000000E+00   1.45142629E-02
       892  H   0.00000000E+00  -6.73808666E-03
       893  H   0.00000000E+00  -4.91715470E-03
       894  O   0.00000000E+00   1.72818149E-03
       895  H   0.00000000E+00  -5.93422429E-03
       896  H   0.00000000E+00  -7.27201852E-03
       897  O   0.00000000E+00   9.30554954E-04
       898  H   0.00000000E+00  -3.29148827E-03
       899  H   0.00000000E+00  -1.13396527E-02
       900  O   0.00000000E+00   1.12687927E-02
       901  H   0.00000000E+00  -1.05517772E-02
       902  H   0.00000000E+00  -7.71012429E-03
       903  O   0.00000000E+00   9.10773675E-03
       904  H   0.00000000E+00  -3.23351364E-03
       905  H   0.00000000E+00  -3.23854468E-03
       906  O   0.00000000E+00  -3.32908959E-03
       907  H   0.00000000E+00  -6.08136429E-03
       908  H   0.00000000E+00  -8.63658910E-03
       909  O   0.00000000E+00   5.77180332E-03
       910  H   0.00000000E+00  -7.34069436E-03
       911  H   0.00000000E+00  -4.29236911E-03
       912  O   0.00000000E+00   4.61194826E-03
       913  H   0.00000000E+00  -6.43908736E-03
       914  H   0.00000000E+00  -3.64339585E-03
       915  O   0.00000000E+00   1.76890464E-02
       916  H   0.00000000E+00  -5.94887002E-03
       917  H   0.00000000E+00  -1.12823685E-02
       918  O   0.00000000E+00   7.52129984E-03
       919  H   0.00000000E+00  -7.14975168E-03
       920  H   0.00000000E+00  -4.41595493E-03
       921  O   0.00000000E+00   2.32409572E-02
       922  H   0.00000000E+00  -1.76094154E-03
       923  H   0.00000000E+00  -9.41168478E-03
       924  O   0.00000000E+00  -4.10547352E-04
       925  H   0.00000000E+00  -8.44438070E-03
       926  H   0.00000000E+00  -7.54909733E-03
       927  O   0.00000000E+00  -1.93033131E-03
       928  H   0.00000000E+00  -3.63391890E-03
       929  H   0.00000000E+00  -1.00994667E-02
       930  O   0.00000000E+00   5.11318293E-03
       931  H   0.00000000E+00  -5.42326648E-03
       932  H   0.00000000E+00  -2.40293872E-03
       933  O   0.00000000E+00   1.00591835E-02
       934  H   0.00000000E+00  -4.84432629E-03
       935  H   0.00000000E+00  -3.62844357E-03
       936  O   0.00000000E+00  -2.05488747E-02
       937  H   0.00000000E+00   2.40683560E-03
       938  H   0.00000000E+00  -4.79030369E-03
       939  O   0.00000000E+00  -1.05934158E-03
       940  H   0.00000000E+00  -6.84595376E-03
       941  H   0.00000000E+00  -6.23375495E-03
       942  O   0.00000000E+00   8.73566816E-03
       943  H   0.00000000E+00  -5.69584711E-03
       944  H   0.00000000E+00  -8.05143684E-03
       945  O   0.00000000E+00   2.18393410E-02
       946  H   0.00000000E+00  -6.26267106E-03
       947  H   0.00000000E+00  -7.58634202E-03
       948  O   0.00000000E+00   5.36390756E-03
       949  H   0.00000000E+00  -5.13392036E-03
       950  H   0.00000000E+00  -7.56132018E-03
       951  O   0.00000000E+00   2.09337550E-03
       952  H   0.00000000E+00  -4.50334182E-03
       953  H   0.00000000E+00  -5.03242838E-03
       954  O   0.00000000E+00   7.36509442E-03
       955  H   0.00000000E+00  -4.93904759E-03
       956  H   0.00000000E+00  -7.65543901E-03
       957  O   0.00000000E+00   1.56267699E-02
       958  H   0.00000000E+00  -7.95892833E-03
       959  H   0.00000000E+00  -2.84963742E-03
       960  O   0.00000000E+00   4.81235486E-03
       961  H   0.00000000E+00  -3.46402039E-03
       962  H   0.00000000E+00  -5.38039585E-03
       963  O   0.00000000E+00   1.13004872E-02
       964  H   0.00000000E+00  -1.06934610E-02
       965  H   0.00000000E+00  -2.17751915E-03
       966  O   0.00000000E+00   2.20875873E-03
       967  H   0.00000000E+00  -4.86952324E-03
       968  H   0.00000000E+00  -8.50025365E-03
       969  O   0.00000000E+00   1.29908805E-02
       970  H   0.00000000E+00  -8.32362144E-03
       971  H   0.00000000E+00  -8.80430135E-03
       972  O   0.00000000E+00   3.11625676E-02
       973  H   0.00000000E+00  -4.53928417E-03
       974  H   0.00000000E+00  -8.44591021E-03
       975  O   0.00000000E+00   6.37468026E-03
       976  H   0.00000000E+00  -2.37783436E-03
       977  H   0.00000000E+00  -7.01343696E-03
       978  O   0.00000000E+00   2.12560085E-02
       979  H   0.00000000E+00  -7.90825333E-03
       980  H   0.00000000E+00  -7.65810916E-03
       981  O   0.00000000E+00   9.32356870E-03
       982  H   0.00000000E+00  -4.85454498E-03
       983  H   0.00000000E+00  -6.06825607E-03
       984  O   0.00000000E+00  -1.99566557E-03
       985  H   0.00000000E+00  -1.14198993E-02
       986  H   0.00000000E+00  -6.70252521E-03
       987  O   0.00000000E+00   1.34448271E-02
       988  H   0.00000000E+00  -1.28427364E-02
       989  H   0.00000000E+00  -8.79185605E-03
       990  O   0.00000000E+00   2.90614601E-03
       991  H   0.00000000E+00  -5.54164271E-03
       992  H   0.00000000E+00  -5.29919455E-03
       993  O   0.00000000E+00   6.21779537E-03
       994  H   0.00000000E+00  -2.22775801E-03
       995  H   0.00000000E+00  -1.19908048E-02
       996  O   0.00000000E+00   9.30503184E-03
       997  H   0.00000000E+00  -4.67345923E-03
       998  H   0.00000000E+00  -8.09546173E-03
       999  O   0.00000000E+00   2.64317572E-02
      1000  H   0.00000000E+00  -1.04200794E-02
      1001  H   0.00000000E+00  -8.29933360E-03
      1002  O   0.00000000E+00   2.01214241E-02
      1003  H   0.00000000E+00  -7.92357620E-03
      1004  H   0.00000000E+00  -1.14981327E-02
      1005  O   0.00000000E+00   8.45432900E-03
      1006  H   0.00000000E+00  -1.20700888E-02
      1007  H   0.00000000E+00  -7.26071284E-03
      1008  O   0.00000000E+00   4.75453332E-03
      1009  H   0.00000000E+00  -9.70888605E-03
      1010  H   0.00000000E+00  -5.34323328E-03
      1011  O   0.00000000E+00   6.83272313E-03
      1012  H   0.00000000E+00  -6.72898162E-03
      1013  H   0.00000000E+00   1.65080820E-03
      1014  O   0.00000000E+00  -1.85802395E-03
      1015  H   0.00000000E+00  -8.38387869E-03
      1016  H   0.00000000E+00  -2.48452023E-03
      1017  O   0.00000000E+00   7.22575438E-03
      1018  H   0.00000000E+00  -6.17015733E-03
      1019  H   0.00000000E+00  -2.87886344E-03
      1020  O   0.00000000E+00   1.75773468E-02
      1021  H   0.00000000E+00  -1.27177297E-02
      1022  H   0.00000000E+00  -1.04658291E-02
      1023  O   0.00000000E+00   1.11563762E-02
      1024  H   0.00000000E+00  -5.73396078E-03
      1025  H   0.00000000E+00  -1.94920216E-03
      1026  O   0.00000000E+00   7.64772608E-03
      1027  H   0.00000000E+00  -8.66022823E-03
      1028  H   0.00000000E+00  -7.39460570E-03
      1029  O   0.00000000E+00   2.55462779E-02
      1030  H   0.00000000E+00  -1.38565318E-02
      1031  H   0.00000000E+00  -5.38194700E-03
      1032  O   0.00000000E+00  -1.23282959E-04
      1033  H   0.00000000E+00   2.19235717E-03
      1034  H   0.00000000E+00  -9.51314698E-03
      1035  O   0.00000000E+00   2.02635260E-02
      1036  H   0.00000000E+00  -9.52558600E-03
      1037  H   0.00000000E+00  -1.27800952E-02
      1038  O   0.00000000E+00   6.94913438E-03
      1039  H   0.00000000E+00  -8.59392165E-03
      1040  H   0.00000000E+00  -5.79291943E-03
      1041  O   0.00000000E+00   1.32628130E-03
      1042  H   0.00000000E+00  -1.05701791E-02
      1043  H   0.00000000E+00  -6.48888606E-03
      1044  O   0.00000000E+00   3.76486703E-03
      1045  H   0.00000000E+00  -7.06430693E-03
      1046  H   0.00000000E+00  -9.60814163E-03
      1047  O   0.00000000E+00   5.45491317E-03
      1048  H   0.00000000E+00  -7.01582333E-03
      1049  H   0.00000000E+00  -4.37923908E-03
      1050  O   0.00000000E+00   9.69083793E-04
      1051  H   0.00000000E+00  -1.96856049E-03
      1052  H   0.00000000E+00   1.36318098E-03
      1053  O   0.00000000E+00   1.58946189E-02
      1054  H   0.00000000E+00  -1.13186154E-02
      1055  H   0.00000000E+00  -4.79808310E-03
      1056  O   0.00000000E+00  -2.33797534E-04
      1057  H   0.00000000E+00  -8.89606256E-03
      1058  H   0.00000000E+00  -4.07728686E-04
      1059  O   0.00000000E+00   1.19133038E-02
      1060  H   0.00000000E+00  -6.37095812E-03
      1061  H   0.00000000E+00  -8.23841146E-03
      1062  O   0.00000000E+00   1.92024139E-03
      1063  H   0.00000000E+00  -4.77450084E-03
      1064  H   0.00000000E+00  -7.15370982E-03
      1065  O   0.00000000E+00   1.24244083E-02
      1066  H   0.00000000E+00  -1.62546771E-03
      1067  H   0.00000000E+00  -3.45300008E-03
      1068  O   0.00000000E+00   1.69183163E-02
      1069  H   0.00000000E+00  -8.12457499E-03
      1070  H   0.00000000E+00  -5.75428291E-03
      1071  O   0.00000000E+00   1.63176581E-02
      1072  H   0.00000000E+00  -8.13033198E-03
      1073  H   0.00000000E+00  -3.61990875E-03
      1074  O   0.00000000E+00   7.78251452E-03
      1075  H   0.00000000E+00  -6.52226917E-03
      1076  H   0.00000000E+00  -5.02503855E-03
      1077  O   0.00000000E+00   3.43106405E-03
      1078  H   0.00000000E+00  -1.00048070E-02
      1079  H   0.00000000E+00  -1.54567519E-03
