################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -9.6358133560049242E-01 a         1     0     1     1     1
 -4.4227027094639988E+00 a         2     0     1     1     2
  9.5764992812184673E+00 a         3     0     1     1     3
 -9.2392075862825145E+00 a         4     0     1     1     4
  5.6916738944843870E-01 a         5     0     1     1     5
 -5.8498906639111352E+00 a         6     0     1     1     6
 -2.2069296813121987E+01 a         7     0     1     1     7
  4.2942135961608621E+00 a         8     0     1     1     8
 -1.9154265461989368E+01 a         9     0     1     1     9
  2.9562637382512262E+00 a        10     0     1     1    10
  1.1332399308873930E+01 a        11     0     1     1    11
  5.9357656696156109E+00 a        12     0     1     1    12
 -5.6064407506080869E+00 a        13     0     1     1    13
 -1.7993242035622622E+01 a        14     0     1     1    14
 -6.8561958745590488E+00 a        15     0     1     1    15
  8.0375385481412671E+00 a        16     0     1     1    16
  4.2400659697394100E-01 a        17     0     1     1    17
  1.4341093458015090E+01 a        18     0     1     1    18
  2.4918126560533191E+00 a        19     0     1     1    19
  9.7555847364701531E+00 a        20     0     1     1    20
 -4.6296566652318969E+00 a        21     0     1     1    21
 -1.7233696107189783E-01 a        22     0     1     1    22
  1.6124834217498815E+01 a        23     0     1     1    23
 -6.6569416926188936E+00 a        24     0     1     1    24
 -1.1021193215257339E+01 a        25     0     1     1    25
 -9.1649876795505563E+00 a        26     0     2     1     1
  6.4474009814483360E+00 a        27     0     2     1     2
  1.5055116454971513E+01 a        28     0     2     1     3
 -6.5215023632955127E+00 a        29     0     2     1     4
  6.6574244914010956E+00 a        30     0     2     1     5
  2.1503147919282462E+01 a        31     0     2     1     6
  4.7865715158309328E+01 a        32     0     2     1     7
 -1.5371908695710151E-01 a        33     0     2     1     8
  1.2957127479771765E+01 a        34     0     2     1     9
  2.8334190343721475E+00 a        35     0     2     1    10
 -1.9761223907779737E+01 a        36     0     2     1    11
  3.4095920368525920E+00 a        37     0     2     1    12
 -3.4317483257923516E+00 a        38     0     2     1    13
  6.3409313021344040E+00 a        39     0     2     1    14
 -6.4160898067774208E-01 a        40     0     2     1    15
  3.3795401637726536E+00 a        41     0     2     1    16
 -1.0647604281014765E+01 a        42     0     2     1    17
 -6.2388127962899746E+00 a        43     0     2     1    18
 -8.1828460845892170E+00 a        44     0     2     1    19
 -8.1296485587471974E+00 a        45     0     2     1    20
  1.4647232156624597E+00 a        46     0     2     1    21
 -4.0615562189316803E+00 a        47     0     2     1    22
 -2.6256660611072622E+01 a        48     0     2     1    23
 -1.1140665314767237E+01 a        49     0     2     1    24
  2.0863749522858619E+00 a        50     0     2     1    25
  3.3461286452647543E+00 a        51     0     3     1     1
 -2.3289247649809250E+00 a        52     0     3     1     2
 -2.4139733685241573E+01 a        53     0     3     1     3
  1.7527254469671089E+01 a        54     0     3     1     4
 -6.1542020553067767E+00 a        55     0     3     1     5
 -6.4823983476981095E-01 a        56     0     3     1     6
  1.5245331028724573E+01 a        57     0     3     1     7
 -1.3840260581984749E+01 a        58     0     3     1     8
  2.5068024721695561E+01 a        59     0     3     1     9
 -6.3581539379666516E+00 a        60     0     3     1    10
 -1.0142692974520068E+01 a        61     0     3     1    11
 -1.2202793042464883E+01 a        62     0     3     1    12
  1.3020859599476537E+01 a        63     0     3     1    13
  1.5395652039773209E+01 a        64     0     3     1    14
  1.1212789653438824E+01 a        65     0     3     1    15
 -1.3319777541710321E+01 a        66     0     3     1    16
  6.2079661125329242E+00 a        67     0     3     1    17
 -2.0860422834540682E+01 a        68     0     3     1    18
 -1.4350813289408511E+00 a        69     0     3     1    19
  6.2626833747923909E+00 a        70     0     3     1    20
  1.0598845852115183E+01 a        71     0     3     1    21
