begin
comment Generated from -, TIMESTEP: 4000000
lattice   4.3136617806704315E+01   0.0000000000000000E+00   0.0000000000000000E+00
lattice   0.0000000000000000E+00   4.4828812756568858E+01   0.0000000000000000E+00
lattice   0.0000000000000000E+00   0.0000000000000000E+00   4.2265087452613741E+01
atom   3.4365076016086554E+01   3.0018651108588699E+01   3.2915965987314733E-01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.3194957594656792E+01   3.0447618940734301E+01   4.1168479377749904E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.3051149435950713E+01   2.8977412009415897E+01   1.3912277173241567E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.0661160046247510E+01   7.6296558776120316E-01   5.0441647080593288E-01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.9481970939380311E+01   1.3360760601383888E+00   1.7591876309984416E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.2224341503299669E+01   2.7401614740701163E-01   1.4021163193013502E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.4037155782494711E+01   3.6714139769712382E+01   2.0362972600848469E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.5794790058611991E+01   3.6265140840559098E+01   2.0353901915411026E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.3978007354538072E+01   3.8542071857969823E+01   2.0026034431370231E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.6872689844761108E+01   3.1935022379861181E+01   4.1128606156347821E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.6963207726522228E+01   3.3525415893225656E+01   4.1942511201744779E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.6800691279101429E+01   3.2359832814514625E+01   3.9326752288723021E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   4.0548637867834714E+01   3.1575974414629183E+01   3.3240133387587498E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   4.1729338755608154E+01   3.2805997154468706E+01   3.4010763704543344E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.9864745980374394E+01   3.2568080634349180E+01   3.1835499953077264E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   4.2160385286499832E+01   1.9042063482651930E+01   2.0595219942569589E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom  -7.0876068336796771E-02   1.7926180201233528E+01   1.9431148644764789E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   4.0452450807675191E+01   1.8387159994068760E+01   2.0358059312903187E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.9879380345108149E+01   2.9528456149740379E+01   2.4343491726978389E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.1311981726383831E+01   2.8660126991718780E+01   2.5054595670751027E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.0314584273491988E+01   3.1309145084677819E+01   2.4149038907913269E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.2124616713038876E+01   1.0860596235905504E+00   2.3562278943678869E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.1952084717114232E+01   2.9206586656445088E+00   2.2920338976366708E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.1314869065134076E+01   1.1287258602169088E+00   2.5231285064167828E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.7078069223106759E+01   1.8660471084655629E+01   6.4483143726795724E+00  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.7651884563331478E+01   1.9053345147664746E+01   4.7302698590444523E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.7432714126449333E+01   1.6891687424354828E+01   6.6613998914141002E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.1118715492549434E+01   1.4130041653880909E+01   3.6362527876812941E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.0003966046810710E+01   1.5602761920955929E+01   3.5947732990663340E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.2885042508877596E+01   1.4560785828591341E+01   3.5855325382769422E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.6246434604351190E+01   2.2638892614778136E+01   4.1880906129815500E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.7255737331879669E+01   2.4103808312924698E+01   1.9552013638492541E-01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.4833675347469910E+01   2.3436734988046297E+01   4.0948704228505264E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.5217667697654868E+01   3.9588413217701181E+01   2.7553758481379028E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.4427195256304628E+01   4.0930118771989179E+01   2.8437583393689589E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.5279461742197430E+01   3.8161481014823906E+01   2.8717640806570547E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   8.2424940624790721E-01   1.6381347984930859E+01   3.9343570851304939E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   4.3555192145119513E+01   1.6888682759803675E+01   3.7596519041531344E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.9754716676292112E-01   1.7821867318702971E+01   4.0388022484903509E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   3.3369067511902317E+00   2.4196593866045177E+01   3.6260482665641746E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.2117127891155262E+00   2.3424073822956540E+01   3.7411325880516941E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   2.2150632735489806E+00   2.5254084609960056E+01   3.5209228017965103E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.9492175460497428E+01   6.5899021031796119E+00   1.5486288650760804E+01  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.8777216475413880E+01   6.5391818537752604E+00   1.7287367730671154E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.8838235732241991E+01   8.2035581452388620E+00   1.4884543158293301E+01  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.6271553006889047E+01   4.3476097657831163E+00   2.1418949674130978E+00  O 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.7025969473625462E+01   5.8795729471214200E+00   1.6782884552532735E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
atom   1.4644404320241607E+01   4.0151313499782848E+00   1.5338151129484479E+00  H 0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00 
