################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.3647284081262714E+00 a         1     0     1     1     1
  2.1175520996277648E+01 a         2     0     1     1     2
  1.2041876491585285E+01 a         3     0     1     1     3
  7.0766582516040115E+00 a         4     0     1     1     4
  9.0382811174318434E+00 a         5     0     1     1     5
  1.7743084344201146E-01 a         6     0     1     1     6
 -6.1375205259471555E+00 a         7     0     1     1     7
  4.3220001055697965E+00 a         8     0     1     1     8
 -5.4320033133240928E+00 a         9     0     1     1     9
  3.9545070034668015E+00 a        10     0     1     1    10
 -9.9118591742210160E+00 a        11     0     1     1    11
  1.1830746288216356E+00 a        12     0     1     1    12
  1.2879831160513845E+01 a        13     0     1     1    13
 -7.7596400258852949E+00 a        14     0     1     1    14
  5.1143521430561130E+00 a        15     0     1     1    15
  6.1924638403175862E+00 a        16     0     1     1    16
  2.0947476425783296E+00 a        17     0     1     1    17
 -8.6439681858865693E+00 a        18     0     1     1    18
 -9.9765002137689933E+00 a        19     0     1     1    19
 -1.0374480312813770E+01 a        20     0     1     1    20
 -1.1920964546798205E+01 a        21     0     1     1    21
 -1.0528908874611296E+00 a        22     0     1     1    22
 -4.5937012253644456E+00 a        23     0     1     1    23
  1.0797830138879398E+01 a        24     0     1     1    24
 -1.4636645271855434E+01 a        25     0     1     1    25
  5.5513504981502262E+00 a        26     0     2     1     1
 -3.4470531690138614E+01 a        27     0     2     1     2
 -8.6050316915906500E+00 a        28     0     2     1     3
 -1.1392721605034200E+01 a        29     0     2     1     4
 -1.2281919932353736E+01 a        30     0     2     1     5
 -9.7411097003008362E-01 a        31     0     2     1     6
  1.2800636620834307E+01 a        32     0     2     1     7
 -7.2217262276605254E+00 a        33     0     2     1     8
  2.1029809041844839E+01 a        34     0     2     1     9
 -6.5744084591458907E-01 a        35     0     2     1    10
  1.7603660058759196E+00 a        36     0     2     1    11
  3.2259929974488649E-02 a        37     0     2     1    12
 -1.4975421196126907E+01 a        38     0     2     1    13
  5.1362354585301109E+00 a        39     0     2     1    14
 -2.1705313130566832E+00 a        40     0     2     1    15
 -9.0996720317377910E+00 a        41     0     2     1    16
 -3.6023700332400930E+00 a        42     0     2     1    17
  1.1889440535939482E+01 a        43     0     2     1    18
 -4.1515520159978908E-01 a        44     0     2     1    19
  1.0145325391622270E+01 a        45     0     2     1    20
  2.2330773529199803E+01 a        46     0     2     1    21
  7.9340717345303364E+00 a        47     0     2     1    22
  8.3279541133393753E+00 a        48     0     2     1    23
 -1.5556910764408340E+01 a        49     0     2     1    24
  1.4775916885822516E+01 a        50     0     2     1    25
  5.0090650823942540E-01 a        51     0     3     1     1
 -1.6136296278526796E+01 a        52     0     3     1     2
 -1.5690295397146492E+01 a        53     0     3     1     3
 -8.3256116910251377E-01 a        54     0     3     1     4
 -1.6820075673669425E+01 a        55     0     3     1     5
 -2.2280059091822322E+00 a        56     0     3     1     6
 -7.6149430838388865E-01 a        57     0     3     1     7
  7.2906969480295369E-01 a        58     0     3     1     8
 -1.9388051153598294E+00 a        59     0     3     1     9
 -6.8669876484530779E+00 a        60     0     3     1    10
  1.2794591448616126E+01 a        61     0     3     1    11
 -1.9469971334399385E+00 a        62     0     3     1    12
 -6.6161082040275092E+00 a        63     0     3     1    13
  1.1133128993627047E+01 a        64     0     3     1    14
 -1.3435869422393070E+00 a        65     0     3     1    15
 -1.0543460911497718E+01 a        66     0     3     1    16
 -7.1624748301501349E+00 a        67     0     3     1    17
  1.3464484615440925E+01 a        68     0     3     1    18
  9.7024355905889657E+00 a        69     0     3     1    19
  1.7350121629464347E+01 a        70     0     3     1    20
  1.3729213207271277E+01 a        71     0     3     1    21
  5.4071893202929022E-01 a        72     0     3     1    22
  4.6783932157292751E+00 a        73     0     3     1    23
 -7.6230758674778114E+00 a        74     0     3     1    24
  8.9712128206993693E+00 a        75     0     3     1    25
 -6.3770336840612201E+00 a        76     0     4     1     1
  4.3480196786202754E+01 a        77     0     4     1     2
  1.7318939112495954E+01 a        78     0     4     1     3
  3.8023178659468688E+00 a        79     0     4     1     4
