################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.9749524986944524E+00 a         1     0     1     1     1
 -1.1727677476771443E+00 a         2     0     1     1     2
  2.3670083874627159E+00 a         3     0     1     1     3
  1.5350008890598528E+00 a         4     0     1     1     4
 -2.4991458866543339E+00 a         5     0     1     1     5
 -8.1048167707954342E+00 a         6     0     1     1     6
 -2.5122024995587542E+00 a         7     0     1     1     7
 -5.9184160196994329E+00 a         8     0     1     1     8
  6.2405897016146570E+00 a         9     0     1     1     9
  6.1011687863436442E-02 a        10     0     1     1    10
  5.0370507950967633E+00 a        11     0     1     1    11
 -6.9388217299408588E+00 a        12     0     1     1    12
 -4.9243912303720512E+00 a        13     0     1     1    13
 -6.9840027709581705E+00 a        14     0     1     1    14
  2.1815487728443553E-01 a        15     0     1     1    15
 -8.9983343757076675E+00 a        16     0     1     1    16
 -9.2862731322621155E+00 a        17     0     1     1    17
  3.8416033169906152E+00 a        18     0     1     1    18
 -2.5373093635544275E-01 a        19     0     1     1    19
  4.1105222124275249E+00 a        20     0     1     1    20
  1.2844973733179619E+00 a        21     0     1     1    21
 -3.0634143478079601E+00 a        22     0     1     1    22
 -6.7997728833691147E+00 a        23     0     1     1    23
  5.4005303860896410E+00 a        24     0     1     1    24
  1.2540506323738827E+00 a        25     0     1     1    25
  2.8350326218703645E+00 a        26     0     1     1    26
  1.1168814583606019E+00 a        27     0     1     1    27
  1.5315593736281889E+00 a        28     0     1     1    28
  1.0286846439450088E+01 a        29     0     1     1    29
 -7.4750008131612091E+00 a        30     0     1     1    30
 -1.0459128443072387E+00 a        31     0     2     1     1
  2.2016668904962180E+00 a        32     0     2     1     2
 -1.5034013149239440E+01 a        33     0     2     1     3
 -1.0584707585295450E-01 a        34     0     2     1     4
 -4.6247028380296547E+00 a        35     0     2     1     5
  1.0992377487246067E+01 a        36     0     2     1     6
  3.2909805579001836E+00 a        37     0     2     1     7
 -8.5144529541146046E+00 a        38     0     2     1     8
 -5.2514364793564958E+00 a        39     0     2     1     9
 -6.6926976061835477E+00 a        40     0     2     1    10
 -1.3123012288190221E+00 a        41     0     2     1    11
  3.2389226200578323E+00 a        42     0     2     1    12
 -5.2909732571980967E+00 a        43     0     2     1    13
 -2.1376829600147609E-01 a        44     0     2     1    14
 -1.7239810378011997E+00 a        45     0     2     1    15
 -1.3105069462509715E+00 a        46     0     2     1    16
 -1.3068789187179304E+00 a        47     0     2     1    17
  2.1543056322756007E+00 a        48     0     2     1    18
  3.0911113639642647E+00 a        49     0     2     1    19
  5.9213173902677085E-01 a        50     0     2     1    20
 -6.2844167812212079E+00 a        51     0     2     1    21
 -2.4883531796341982E+00 a        52     0     2     1    22
 -1.9120468016085304E+00 a        53     0     2     1    23
 -1.5017392146225348E+00 a        54     0     2     1    24
 -1.6738708882802966E+00 a        55     0     2     1    25
 -3.2885712224907260E+00 a        56     0     2     1    26
  7.2452328630734453E+00 a        57     0     2     1    27
  3.2784607839923883E+00 a        58     0     2     1    28
  3.8243107317169431E+00 a        59     0     2     1    29
 -4.9623718979595992E+00 a        60     0     2     1    30
 -8.5296950293464024E-01 a        61     0     3     1     1
  1.2473240592262670E-01 a        62     0     3     1     2
  2.6085768101627078E+00 a        63     0     3     1     3
 -1.2758071049907285E+00 a        64     0     3     1     4
 -7.1390772098791082E+00 a        65     0     3     1     5
 -4.9960391246879494E+00 a        66     0     3     1     6
  2.2882542591792583E+00 a        67     0     3     1     7
  2.9181752383366186E+00 a        68     0     3     1     8
  4.9096460756762426E+00 a        69     0     3     1     9
  1.5793889008331435E+01 a        70     0     3     1    10
  8.6165028726388613E+00 a        71     0     3     1    11
 -3.8911827041031031E+00 a        72     0     3     1    12
  1.5433957974347541E+01 a        73     0     3     1    13
 -3.0705819276220442E-01 a        74     0     3     1    14
 -1.7156567467377482E+00 a        75     0     3     1    15
 -2.7821307962279564E+00 a        76     0     3     1    16
  7.4560839875927281E+00 a        77     0     3     1    17
 -7.3244485727116464E+00 a        78     0     3     1    18
  3.9404530211374622E+00 a        79     0     3     1    19
 -1.0370177555966073E+01 a        80     0     3     1    20
  8.3251093503406857E+00 a        81     0     3     1    21
  1.4812598567883057E+00 a        82     0     3     1    22
 -1.5477361444698505E+00 a        83     0     3     1    23
 -1.8220081234592883E-01 a        84     0     3     1    24
  3.0688673637766910E+00 a        85     0     3     1    25
 -3.6247386887118775E+00 a        86     0     3     1    26
 -6.3432452417448970E-01 a        87     0     3     1    27
 -2.7759297384433865E+00 a        88     0     3     1    28
  3.1919234130362124E+00 a        89     0     3     1    29
 -8.0091571843446250E+00 a        90     0     3     1    30
  3.8344709043599310E+00 a        91     0     4     1     1
 -1.9300405913538296E-01 a        92     0     4     1     2
 -1.9823179747094428E+00 a        93     0     4     1     3
  7.6781526810043921E-01 a        94     0     4     1     4
  4.1636488412151005E+00 a        95     0     4     1     5
  5.0741051344132275E+00 a        96     0     4     1     6
 -3.7045875657411163E+00 a        97     0     4     1     7
 -5.0704576825257046E+00 a        98     0     4     1     8
