################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.8233981237145457E+01 a         1     0     1     1     1
 -9.0034153643601087E+00 a         2     0     1     1     2
 -3.6287807051679049E+00 a         3     0     1     1     3
  8.6633923517147249E+00 a         4     0     1     1     4
 -8.4482808863848504E+00 a         5     0     1     1     5
  4.2499626696327617E+00 a         6     0     1     1     6
 -2.6236652478406355E+00 a         7     0     1     1     7
 -7.6648699012461305E+00 a         8     0     1     1     8
 -1.2264878148955964E+00 a         9     0     1     1     9
  1.6467360773935806E+00 a        10     0     1     1    10
 -7.0633481635984383E+00 a        11     0     1     1    11
  6.0736467658151412E+00 a        12     0     1     1    12
  3.6609665071342077E+00 a        13     0     1     1    13
  4.9290917817774265E+00 a        14     0     1     1    14
  1.8143060699460622E+00 a        15     0     1     1    15
  1.9929721896302335E-01 a        16     0     1     1    16
  8.2203314290751255E+00 a        17     0     1     1    17
 -3.1497489354354191E+00 a        18     0     1     1    18
 -4.6972320899204885E+00 a        19     0     1     1    19
 -7.1470117789383254E+00 a        20     0     1     1    20
  1.2013306487147958E+01 a        21     0     1     1    21
 -5.7489045419078799E+00 a        22     0     1     1    22
 -8.5060257415157565E+00 a        23     0     1     1    23
 -3.4537271888006646E+00 a        24     0     1     1    24
 -1.7516769721813579E+00 a        25     0     1     1    25
 -2.0152477766555918E+01 a        26     0     2     1     1
  1.3335904899258573E+01 a        27     0     2     1     2
  4.6255499643767228E-01 a        28     0     2     1     3
 -6.7078706876642924E+00 a        29     0     2     1     4
  2.4808486593816967E+00 a        30     0     2     1     5
 -1.3231405174642035E+00 a        31     0     2     1     6
  1.1716856718581722E+01 a        32     0     2     1     7
  1.5129822687198573E+01 a        33     0     2     1     8
  6.6989280434779825E+00 a        34     0     2     1     9
 -3.1127122930086033E+00 a        35     0     2     1    10
  6.9414622902724279E+00 a        36     0     2     1    11
 -5.4369812187259647E+00 a        37     0     2     1    12
 -5.1773418231846122E+00 a        38     0     2     1    13
  8.0538759926564634E+00 a        39     0     2     1    14
 -5.6534344232023273E+00 a        40     0     2     1    15
  7.4446613334527463E+00 a        41     0     2     1    16
 -1.0419412021377207E+01 a        42     0     2     1    17
 -8.6559125599632381E-01 a        43     0     2     1    18
  1.5946757776833946E+01 a        44     0     2     1    19
  1.0637546713830215E+01 a        45     0     2     1    20
 -8.7037032843382498E+00 a        46     0     2     1    21
  1.2016307956496059E+01 a        47     0     2     1    22
  1.1310209487587329E+01 a        48     0     2     1    23
  3.9248806911907375E+00 a        49     0     2     1    24
 -1.1525909263807659E+00 a        50     0     2     1    25
 -1.4043010138289510E+01 a        51     0     3     1     1
  4.9560188951226429E+00 a        52     0     3     1     2
  1.2001733949404674E+01 a        53     0     3     1     3
 -1.3321122206076303E+01 a        54     0     3     1     4
  9.6192697620583676E+00 a        55     0     3     1     5
 -8.5862295355314426E+00 a        56     0     3     1     6
 -4.6462261548486833E-01 a        57     0     3     1     7
  7.5993149212596496E+00 a        58     0     3     1     8
  1.0939414337060598E+00 a        59     0     3     1     9
  1.7307802074097693E+00 a        60     0     3     1    10
  7.9900916388897718E+00 a        61     0     3     1    11
  1.7392492969482403E+00 a        62     0     3     1    12
 -1.7239557823928462E+00 a        63     0     3     1    13
 -1.4171448455172865E+01 a        64     0     3     1    14
 -9.2001780590205868E+00 a        65     0     3     1    15
 -3.8456832196658510E+00 a        66     0     3     1    16
 -7.4746968299509842E+00 a        67     0     3     1    17
  8.7163425378162565E+00 a        68     0     3     1    18
  3.7785535002701649E+00 a        69     0     3     1    19
  1.1845277201652875E+01 a        70     0     3     1    20
 -1.4935570087943615E+01 a        71     0     3     1    21
  6.2443523442987052E+00 a        72     0     3     1    22
  1.4760379226481685E+01 a        73     0     3     1    23
  5.0666614202822258E+00 a        74     0     3     1    24
 -3.1165070170126830E-01 a        75     0     3     1    25
  2.3027856968815730E+01 a        76     0     4     1     1
 -1.7345627010673837E+01 a        77     0     4     1     2
 -5.9001470695993830E-01 a        78     0     4     1     3
  8.8910037056970133E+00 a        79     0     4     1     4
  2.6982040426164033E+00 a        80     0     4     1     5
  3.4108113080673452E+00 a        81     0     4     1     6
 -4.7356217178132409E+00 a        82     0     4     1     7
 -2.4629107054269742E+01 a        83     0     4     1     8
 -1.7738961599918809E+01 a        84     0     4     1     9
  2.3715475661017935E+00 a        85     0     4     1    10
 -1.2805823473488884E+01 a        86     0     4     1    11
 -8.1322430313252603E-01 a        87     0     4     1    12
  1.6946181690944950E+00 a        88     0     4     1    13
 -1.0348342387270721E+01 a        89     0     4     1    14
  1.3134916679887624E+01 a        90     0     4     1    15
 -1.4811150656584694E+01 a        91     0     4     1    16
  1.9740079967544766E+01 a        92     0     4     1    17
  4.4466196808431597E+00 a        93     0     4     1    18
 -3.0227561492963435E+01 a        94     0     4     1    19
 -1.6638188456962194E+01 a        95     0     4     1    20
  6.1498836840582616E+00 a        96     0     4     1    21
 -1.8247875898466106E+01 a        97     0     4     1    22
 -2.7552093014994089E+01 a        98     0     4     1    23
 -1.2042309109948460E+01 a        99     0     4     1    24
  4.4042506020249075E+00 a       100     0     4     1    25
 -3.2343264740874185E+00 a       101     0     5     1     1
  5.2591574364652862E+00 a       102     0     5     1     2
 -2.2399532530983631E+01 a       103     0     5     1     3
  1.0892329294554346E+01 a       104     0     5     1     4
 -1.0320990852971672E+01 a       105     0     5     1     5
  3.3164708596641650E+00 a       106     0     5     1     6
 -2.0578342366616282E+00 a       107     0     5     1     7
 -6.6417448055105242E+00 a       108     0     5     1     8
