   1    1        0.157132975       0.280279850       0.234169887
   1    2        0.379295480       0.622179554       0.545652438
   1    3        0.000000000       0.205184943       0.016565410
   1    4        0.000000000       0.167300348       0.001157152
   1    5        0.151966913       0.271484679       0.226693585
   1    6        0.146970813       0.262965553       0.219456059
   1    7        0.142139079       0.254713806       0.212449681
   1    8        0.000000000       0.195870161       0.015737764
   1    9        0.137466301       0.246721045       0.205667064
   1   10        0.353782761       0.582354440       0.509841176
   1   11        0.000000000       0.161223776       0.001045601
   1   12        0.132947244       0.238979140       0.199101062
   1   13        0.000000000       0.189896965       0.015211084
   1   14        0.335850555       0.554313578       0.484647540
   1   15        0.000000000       0.181277733       0.014456530
   1   16        0.000000000       0.155367918       0.000947149
   1   17        0.318878593       0.527730187       0.460782520
   1   18        0.000000000       0.173050590       0.013742142
   1   19        0.000000000       0.148346286       0.000839806
   1   20        0.297643309       0.494532513       0.430890275
   1   21        0.000000000       0.165197661       0.013065428
   1   22        0.277886581       0.463747515       0.403042058
   1   23        0.000000000       0.141641990       0.000747240
   1   24        0.000000000       0.133995570       0.000652336
   1   25        0.000045839       0.000152977       0.000106156
   1   26        0.000680557       0.001734569       0.001348253
   1   27        0.000000000       0.000580779       0.000043631
   1   28        0.000687759       0.003088959       0.002094644
   1   29        0.000000000       0.001975434       0.000139623
   1   30        0.000000000       0.002858460       0.000006888
   1   31        0.000141138       0.000459099       0.000318440
   1   32        0.003883787       0.009565828       0.007507740
   1   33        0.000000000       0.003170549       0.000242247
   1   34        0.000723568       0.003193167       0.002190205
   1   35        0.000000000       0.002015297       0.000146458
   1   36        0.000000000       0.002849448       0.000008773
   1   37        0.000108434       0.000298716       0.000226841
   1   38        0.000000000       0.000100115       0.000007401
   1   39        0.000337708       0.001533218       0.001037438
   1   40        0.000000000       0.000985795       0.000069101
   1   41        0.000000000       0.001452136       0.000003254
   1   42        0.000106418       0.000344381       0.000238835
   1   43        0.003311665       0.008129974       0.006386328
   1   44        0.000000000       0.002695024       0.000206016
   1   45        0.000376278       0.001638804       0.001133000
   1   46        0.000000000       0.001025445       0.000075936
   1   47        0.000000000       0.001443125       0.000005139
   1   48        0.000083248       0.000381693       0.000258183
   1   49        0.000000000       0.000247525       0.000017187
   1   50        0.002416132       0.005909800       0.004645819
   1   51        0.000108377       0.000463908       0.000321719
   1   52        0.000000000       0.000274278       0.000021729
   1   53        0.001290479       0.003153152       0.002478974
   2    1        0.465366967       0.622899345       0.561220975
   2    2        0.119958755       0.278325877       0.225814452
   2    3        0.000000000       0.052290984       0.007517999
   2    4        0.000000000       0.082321041       0.001283464
   2    5        0.116028951       0.269574643       0.218604882
   2    6        0.000000000       0.050704245       0.007277988
   2    7        0.000000000       0.080774026       0.001244257
   2    8        0.112227916       0.261098625       0.211625571
   2    9        0.000000000       0.049165662       0.007045642
   2   10        0.000000000       0.079257371       0.001206277
   2   11        0.108551431       0.252889168       0.204869161
   2   12        0.000000000       0.047673774       0.006820716
   2   13        0.000000000       0.077770417       0.001169485
   2   14        0.434143302       0.583124772       0.524387947
   2   15        0.104995412       0.244937885       0.198328532
   2   16        0.000000000       0.046227162       0.006602973
   2   17        0.000000000       0.076312525       0.001133843
   2   18        0.101555912       0.237236656       0.191996789
   2   19        0.000000000       0.044824453       0.006392183
   2   20        0.000000000       0.074883070       0.001099315
   2   21        0.412169183       0.555114045       0.498475487
   2   22        0.391351992       0.528554985       0.473929551
   2   23        0.365280511       0.495248302       0.443184422
   2   24        0.341001583       0.464173404       0.414541640
   2   25        0.001304697       0.003073521       0.002226260
   2   26        0.000658301       0.001747757       0.001341772
   2   27        0.000000000       0.000344142       0.000044915
   2   28        0.000000000       0.000536511       0.000003397
   2   29        0.000015937       0.000150219       0.000098274
   2   30        0.001379442       0.003196463       0.002328076
   2   31        0.003777691       0.009615500       0.007472434
   2   32        0.000000000       0.001853922       0.000249329
   2   33        0.000000000       0.001669339       0.000012712
   2   34        0.000048632       0.000451042       0.000294796
   2   35        0.000640789       0.001524318       0.001102595
   2   36        0.000104063       0.000302504       0.000225688
   2   37        0.000000000       0.000263424       0.000001016
   2   38        0.000709709       0.001647260       0.001204412
   2   39        0.003223454       0.008170246       0.006356350
   2   40        0.000000000       0.001575067       0.000212033
   2   41        0.000000000       0.001450386       0.000010331
   2   42        0.000036630       0.000338360       0.000221102
   2   43        0.000156394       0.000379666       0.000274392
   2   44        0.000197865       0.000461980       0.000342083
   2   45        0.002354467       0.005937258       0.004624037
   2   46        0.000000000       0.001144834       0.000154222
   2   47        0.000000000       0.001123811       0.000007188
   2   48        0.000020441       0.000190427       0.000124392
   2   49        0.001262549       0.003166018       0.002467335
   2   50        0.000000000       0.000611201       0.000082309
   2   51        0.000000000       0.000698347       0.000003778
   3    1        0.577136243       0.616694005       0.597156670
   3    2        0.250892044       0.277137801       0.263493918
   3    3        0.242773609       0.268416021       0.255081906
   3    4        0.234917966       0.259968821       0.246938538
   3    5        0.547624822       0.586625275       0.567321361
   3    6        0.227316605       0.251787552       0.239055233
   3    7        0.219961293       0.243863841       0.231423681
   3    8        0.528861449       0.567471623       0.548335377
   3    9        0.212844062       0.236189575       0.224035841
   3   10        0.502003814       0.540003438       0.521134901
   3   11        0.476603541       0.513965831       0.495382352
   3   12        0.452569426       0.489271173       0.470987896
   3   13        0.002144387       0.002924649       0.002514975
   3   14        0.001446412       0.001705750       0.001573953
   3   15        0.002255498       0.003054915       0.002637746
   3   16        0.008084071       0.009374504       0.008738831
   3   17        0.000330052       0.000443305       0.000382369
   3   18        0.001060964       0.001448431       0.001244768
   3   19        0.001172075       0.001578698       0.001367539
   3   20        0.006879159       0.007967350       0.007431853
   4    1        0.000000000       0.195395197       0.031243092
   4    2        0.000000000       0.175262527       0.033692235
   4    3        0.015853857       0.121425218       0.053250987
   4    4        0.000000000       0.170846721       0.032662995
   4    5        0.000000000       0.166543836       0.031665981
   4    6        0.000000000       0.162350924       0.030700158
   4    7        0.000000000       0.185101146       0.028231217
   4    8        0.000000000       0.158265115       0.029764525
   4    9        0.013762913       0.115101247       0.048572581
   4   10        0.000000000       0.154283618       0.028858114
   4   11        0.000000000       0.175663919       0.025573018
   4   12        0.011947740       0.109106635       0.044310052
   4   13        0.010371969       0.103424230       0.040426006
   4   14        0.000000000       0.164914680       0.022674764
   4   15        0.008691215       0.096735574       0.036051701
   4   16        0.000000000       0.155170494       0.020175476
   4   17        0.007282823       0.090479487       0.032156197
   4   18        0.000000000       0.144606256       0.017613083
   4   19        0.000000000       0.989139141       0.000125337
   4   20        0.000000000       0.000561440       0.000006977
   4   21        0.000000000       0.001192272       0.000060434
   4   22        0.000000000       0.000157618       0.000007942
   4   23        0.000000000       0.005024554       0.000362429
   4   24        0.000000000       0.000236342       0.000013620
   4   25        0.000000000       0.000236003       0.000008916
   4   26        0.000000000       0.004068286       0.000310911
   4   27        0.000000000       0.000163331       0.000010148
       -0.0018498716        0.0002128997
